,date,value_og
153,1971-10-01,
154,1971-11-01,
155,1971-12-01,
156,1972-01-01,
157,1972-02-01,
158,1972-03-01,
159,1972-04-01,
160,1972-05-01,
161,1972-06-01,
162,1972-07-01,
163,1972-08-01,
164,1972-09-01,
165,1972-10-01,
166,1972-11-01,
167,1972-12-01,
168,1973-01-01,
169,1973-02-01,
170,1973-03-01,
171,1973-04-01,
172,1973-05-01,
173,1973-06-01,
174,1973-07-01,
175,1973-08-01,
176,1973-09-01,
177,1973-10-01,
178,1973-11-01,
179,1973-12-01,
180,1974-01-01,
181,1974-02-01,
182,1974-03-01,
183,1974-04-01,
184,1974-05-01,
185,1974-06-01,
186,1974-07-01,
187,1974-08-01,
188,1974-09-01,
189,1974-10-01,
190,1974-11-01,
191,1974-12-01,
192,1975-01-01,
193,1975-02-01,
194,1975-03-01,
195,1975-04-01,
196,1975-05-01,
197,1975-06-01,
198,1975-07-01,
199,1975-08-01,
200,1975-09-01,
201,1975-10-01,
202,1975-11-01,
203,1975-12-01,
204,1976-01-01,
205,1976-02-01,
206,1976-03-01,
207,1976-04-01,
208,1976-05-01,
209,1976-06-01,
210,1976-07-01,
211,1976-08-01,
212,1976-09-01,
213,1976-10-01,
214,1976-11-01,
215,1976-12-01,
216,1977-01-01,
217,1977-02-01,
218,1977-03-01,
219,1977-04-01,
220,1977-05-01,
221,1977-06-01,
222,1977-07-01,
223,1977-08-01,
224,1977-09-01,
225,1977-10-01,
226,1977-11-01,
227,1977-12-01,
228,1978-01-01,
229,1978-02-01,
230,1978-03-01,
231,1978-04-01,
232,1978-05-01,
233,1978-06-01,
234,1978-07-01,
235,1978-08-01,
236,1978-09-01,
237,1978-10-01,
238,1978-11-01,
239,1978-12-01,
240,1979-01-01,
241,1979-02-01,
242,1979-03-01,
243,1979-04-01,
244,1979-05-01,
245,1979-06-01,
246,1979-07-01,
247,1979-08-01,
248,1979-09-01,
249,1979-10-01,
250,1979-11-01,
251,1979-12-01,
252,1980-01-01,
253,1980-02-01,
254,1980-03-01,
255,1980-04-01,
256,1980-05-01,
257,1980-06-01,
258,1980-07-01,
259,1980-08-01,
260,1980-09-01,
261,1980-10-01,
262,1980-11-01,
263,1980-12-01,
264,1981-01-01,
265,1981-02-01,
266,1981-03-01,
267,1981-04-01,
268,1981-05-01,
269,1981-06-01,
270,1981-07-01,
271,1981-08-01,
272,1981-09-01,
273,1981-10-01,
274,1981-11-01,
275,1981-12-01,
276,1982-01-01,
277,1982-02-01,
278,1982-03-01,
279,1982-04-01,
280,1982-05-01,
281,1982-06-01,
282,1982-07-01,
283,1982-08-01,
284,1982-09-01,
285,1982-10-01,
286,1982-11-01,
287,1982-12-01,
288,1983-01-01,
289,1983-02-01,
290,1983-03-01,
291,1983-04-01,
292,1983-05-01,
293,1983-06-01,
294,1983-07-01,
295,1983-08-01,
296,1983-09-01,
297,1983-10-01,
298,1983-11-01,
299,1983-12-01,
300,1984-01-01,
301,1984-02-01,
302,1984-03-01,
303,1984-04-01,
304,1984-05-01,
305,1984-06-01,
306,1984-07-01,
307,1984-08-01,
308,1984-09-01,
309,1984-10-01,
310,1984-11-01,
311,1984-12-01,
312,1985-01-01,
313,1985-02-01,
314,1985-03-01,
315,1985-04-01,
316,1985-05-01,
317,1985-06-01,
318,1985-07-01,
319,1985-08-01,
320,1985-09-01,
321,1985-10-01,
322,1985-11-01,
323,1985-12-01,
324,1986-01-01,
325,1986-02-01,
326,1986-03-01,
327,1986-04-01,
328,1986-05-01,
329,1986-06-01,
330,1986-07-01,
331,1986-08-01,
332,1986-09-01,
333,1986-10-01,
334,1986-11-01,
335,1986-12-01,
336,1987-01-01,
337,1987-02-01,
338,1987-03-01,
339,1987-04-01,
340,1987-05-01,
341,1987-06-01,
342,1987-07-01,
343,1987-08-01,
344,1987-09-01,
345,1987-10-01,
346,1987-11-01,
347,1987-12-01,
348,1988-01-01,
349,1988-02-01,
350,1988-03-01,
351,1988-04-01,
352,1988-05-01,
353,1988-06-01,
354,1988-07-01,
355,1988-08-01,
356,1988-09-01,
357,1988-10-01,
358,1988-11-01,
359,1988-12-01,
360,1989-01-01,
361,1989-02-01,
362,1989-03-01,
363,1989-04-01,
364,1989-05-01,
365,1989-06-01,
366,1989-07-01,
367,1989-08-01,
368,1989-09-01,
369,1989-10-01,
370,1989-11-01,
371,1989-12-01,
372,1990-01-01,
373,1990-02-01,
374,1990-03-01,
375,1990-04-01,
376,1990-05-01,
377,1990-06-01,
378,1990-07-01,
379,1990-08-01,
380,1990-09-01,
381,1990-10-01,
382,1990-11-01,
383,1990-12-01,
384,1991-01-01,
385,1991-02-01,
386,1991-03-01,
387,1991-04-01,
388,1991-05-01,
389,1991-06-01,
390,1991-07-01,
391,1991-08-01,
392,1991-09-01,
393,1991-10-01,
394,1991-11-01,
395,1991-12-01,
396,1992-01-01,
397,1992-02-01,
398,1992-03-01,
399,1992-04-01,
400,1992-05-01,
401,1992-06-01,
402,1992-07-01,
403,1992-08-01,
404,1992-09-01,
405,1992-10-01,
406,1992-11-01,
407,1992-12-01,
408,1993-01-01,
409,1993-02-01,
410,1993-03-01,
411,1993-04-01,
412,1993-05-01,
413,1993-06-01,
414,1993-07-01,
415,1993-08-01,
416,1993-09-01,
417,1993-10-01,
418,1993-11-01,
419,1993-12-01,
420,1994-01-01,
421,1994-02-01,
422,1994-03-01,
423,1994-04-01,
424,1994-05-01,
425,1994-06-01,
426,1994-07-01,
427,1994-08-01,
428,1994-09-01,
429,1994-10-01,
430,1994-11-01,
431,1994-12-01,
432,1995-01-01,
433,1995-02-01,
434,1995-03-01,
435,1995-04-01,
436,1995-05-01,
437,1995-06-01,
438,1995-07-01,
439,1995-08-01,
440,1995-09-01,
441,1995-10-01,
442,1995-11-01,
443,1995-12-01,
444,1996-01-01,
445,1996-02-01,
446,1996-03-01,
447,1996-04-01,
448,1996-05-01,
449,1996-06-01,
450,1996-07-01,
451,1996-08-01,
452,1996-09-01,
453,1996-10-01,
454,1996-11-01,
455,1996-12-01,
456,1997-01-01,
457,1997-02-01,
458,1997-03-01,
459,1997-04-01,
460,1997-05-01,
461,1997-06-01,
462,1997-07-01,
463,1997-08-01,
464,1997-09-01,
465,1997-10-01,0.04999999999999982
466,1997-11-01,0.08000000000000007
467,1997-12-01,0.20000000000000018
468,1998-01-01,-0.11999999999999922
469,1998-02-01,-0.05999999999999961
470,1998-03-01,0.0
471,1998-04-01,0.03000000000000025
472,1998-05-01,0.009999999999999787
473,1998-06-01,-0.05999999999999961
474,1998-07-01,-0.040000000000000036
475,1998-08-01,-0.04999999999999982
476,1998-09-01,-0.1899999999999995
477,1998-10-01,0.019999999999999574
478,1998-11-01,0.3200000000000003
479,1998-12-01,0.3600000000000003
480,1999-01-01,0.17999999999999972
481,1999-02-01,0.0600000000000005
482,1999-03-01,0.03000000000000025
483,1999-04-01,0.05999999999999961
484,1999-05-01,0.08999999999999986
485,1999-06-01,0.28000000000000025
486,1999-07-01,0.14999999999999947
487,1999-08-01,0.20999999999999996
488,1999-09-01,0.10000000000000053
489,1999-10-01,0.7299999999999995
490,1999-11-01,0.4299999999999997
491,1999-12-01,0.6299999999999999
492,2000-01-01,0.35999999999999943
493,2000-02-01,0.16999999999999993
494,2000-03-01,0.1800000000000006
495,2000-04-01,0.13000000000000078
496,2000-05-01,0.3000000000000007
497,2000-06-01,0.05999999999999961
498,2000-07-01,0.0
499,2000-08-01,-0.009999999999999787
500,2000-09-01,-0.04999999999999982
501,2000-10-01,0.009999999999999787
502,2000-11-01,0.009999999999999787
503,2000-12-01,-0.07000000000000028
504,2001-01-01,-0.47000000000000064
505,2001-02-01,-0.2999999999999998
506,2001-03-01,-0.5
507,2001-04-01,-0.33000000000000007
508,2001-05-01,-0.25
509,2001-06-01,-0.28000000000000025
510,2001-07-01,-0.1499999999999999
511,2001-08-01,-0.20999999999999996
512,2001-09-01,-0.22999999999999998
513,2001-10-01,-0.20000000000000018
514,2001-11-01,-0.08999999999999986
515,2001-12-01,-0.010000000000000009
516,2002-01-01,-0.010000000000000009
517,2002-02-01,0.06000000000000005
518,2002-03-01,0.14000000000000012
519,2002-04-01,0.08000000000000007
520,2002-05-01,0.050000000000000044
521,2002-06-01,0.030000000000000027
522,2002-07-01,0.030000000000000027
523,2002-08-01,-0.030000000000000027
524,2002-09-01,-0.010000000000000009
525,2002-10-01,-0.040000000000000036
526,2002-11-01,0.030000000000000027
527,2002-12-01,0.08000000000000007
528,2003-01-01,0.030000000000000027
529,2003-02-01,-0.010000000000000009
530,2003-03-01,-0.040000000000000036
531,2003-04-01,-0.030000000000000027
532,2003-05-01,-0.06000000000000005
533,2003-06-01,-0.19999999999999996
534,2003-07-01,0.020000000000000018
535,2003-08-01,0.030000000000000027
536,2003-09-01,0.050000000000000044
537,2003-10-01,0.050000000000000044
538,2003-11-01,0.08000000000000007
539,2003-12-01,0.09000000000000008
540,2004-01-01,0.040000000000000036
541,2004-02-01,0.020000000000000018
542,2004-03-01,0.030000000000000027
543,2004-04-01,0.06000000000000005
544,2004-05-01,0.15999999999999992
545,2004-06-01,0.3599999999999999
546,2004-07-01,0.25
547,2004-08-01,0.21999999999999997
548,2004-09-01,0.19999999999999996
549,2004-10-01,0.20999999999999996
550,2004-11-01,0.27000000000000024
551,2004-12-01,0.21999999999999975
552,2005-01-01,0.28000000000000025
553,2005-02-01,0.20999999999999996
554,2005-03-01,0.28000000000000025
555,2005-04-01,0.22999999999999998
556,2005-05-01,0.1499999999999999
557,2005-06-01,0.2599999999999998
558,2005-07-01,0.23000000000000043
559,2005-08-01,0.18999999999999995
560,2005-09-01,0.16999999999999993
561,2005-10-01,0.27
562,2005-11-01,0.23000000000000043
563,2005-12-01,0.20999999999999996
564,2006-01-01,0.1900000000000004
565,2006-02-01,0.13999999999999968
566,2006-03-01,0.20000000000000018
567,2006-04-01,0.15000000000000036
568,2006-05-01,0.10999999999999943
569,2006-06-01,0.2599999999999998
570,2006-07-01,0.1299999999999999
571,2006-08-01,0.040000000000000036
572,2006-09-01,0.0
573,2006-10-01,-0.009999999999999787
574,2006-11-01,-0.009999999999999787
575,2006-12-01,0.0
576,2007-01-01,-0.009999999999999787
577,2007-02-01,-0.02999999999999936
578,2007-03-01,-0.040000000000000036
579,2007-04-01,-0.019999999999999574
580,2007-05-01,-0.019999999999999574
581,2007-06-01,0.0
582,2007-07-01,-0.009999999999999787
583,2007-08-01,0.28000000000000025
584,2007-09-01,0.25
585,2007-10-01,0.15000000000000036
586,2007-11-01,0.2599999999999998
587,2007-12-01,0.5199999999999996
588,2008-01-01,-0.23999999999999977
589,2008-02-01,0.04999999999999982
590,2008-03-01,0.0900000000000003
591,2008-04-01,0.4400000000000004
592,2008-05-01,0.6299999999999999
593,2008-06-01,0.7000000000000002
594,2008-07-01,0.7100000000000004
595,2008-08-01,0.7599999999999998
596,2008-09-01,1.1
597,2008-10-01,2.2199999999999998
598,2008-11-01,1.15
599,2008-12-01,0.93
600,2009-01-01,0.9500000000000001
601,2009-02-01,0.45000000000000007
602,2009-03-01,0.44
603,2009-04-01,0.32999999999999996
604,2009-05-01,0.19
605,2009-06-01,0.15
606,2009-07-01,0.17
607,2009-08-01,0.12999999999999998
608,2009-09-01,0.08000000000000002
609,2009-10-01,0.1
610,2009-11-01,0.07
611,2009-12-01,0.08000000000000002
612,2010-01-01,0.06999999999999999
613,2010-02-01,0.07
614,2010-03-01,0.07999999999999999
615,2010-04-01,0.09999999999999998
616,2010-05-01,0.24
617,2010-06-01,0.28
618,2010-07-01,0.19
619,2010-08-01,0.08000000000000002
620,2010-09-01,0.06
621,2010-10-01,0.06
622,2010-11-01,0.06
623,2010-12-01,0.09000000000000002
624,2011-01-01,0.09
625,2011-02-01,0.09
626,2011-03-01,0.09
627,2011-04-01,0.12
628,2011-05-01,0.09
629,2011-06-01,0.08000000000000002
630,2011-07-01,0.1
631,2011-08-01,0.10999999999999999
632,2011-09-01,0.14
633,2011-10-01,0.16999999999999998
634,2011-11-01,0.13
635,2011-12-01,0.10999999999999999
636,2012-01-01,0.18
637,2012-02-01,0.10999999999999999
638,2012-03-01,0.07
639,2012-04-01,0.06
640,2012-05-01,0.04000000000000001
641,2012-06-01,0.04999999999999999
642,2012-07-01,0.07999999999999999
643,2012-08-01,0.06
644,2012-09-01,0.03
645,2012-10-01,0.03
646,2012-11-01,0.04999999999999999
647,2012-12-01,0.010000000000000009
648,2013-01-01,0.04999999999999999
649,2013-02-01,-0.009999999999999981
650,2013-03-01,0.009999999999999981
651,2013-04-01,0.010000000000000009
652,2013-05-01,0.030000000000000013
653,2013-06-01,0.05000000000000002
654,2013-07-01,0.05000000000000002
655,2013-08-01,0.039999999999999994
656,2013-09-01,0.03
657,2013-10-01,0.03
658,2013-11-01,0.039999999999999994
659,2013-12-01,0.05000000000000002
660,2014-01-01,0.04999999999999999
661,2014-02-01,0.06
662,2014-03-01,0.039999999999999994
663,2014-04-01,0.03
664,2014-05-01,0.020000000000000004
665,2014-06-01,0.009999999999999995
666,2014-07-01,0.04000000000000001
667,2014-08-01,0.04000000000000001
668,2014-09-01,0.03
669,2014-10-01,0.03
670,2014-11-01,0.04000000000000001
671,2014-12-01,0.03
672,2015-01-01,0.05
673,2015-02-01,0.039999999999999994
674,2015-03-01,0.030000000000000013
675,2015-04-01,0.010000000000000009
676,2015-05-01,0.03
677,2015-06-01,0.04999999999999999
678,2015-07-01,0.06
679,2015-08-01,0.12
680,2015-09-01,0.13
681,2015-10-01,0.13
682,2015-11-01,0.18
683,2015-12-01,0.30000000000000004
684,2016-01-01,0.22999999999999993
685,2016-02-01,0.16000000000000003
686,2016-03-01,0.19000000000000006
687,2016-04-01,0.18000000000000005
688,2016-05-01,0.19999999999999996
689,2016-06-01,0.17000000000000004
690,2016-07-01,0.22999999999999998
691,2016-08-01,0.32999999999999996
692,2016-09-01,0.35
693,2016-10-01,0.31999999999999995
694,2016-11-01,0.3
695,2016-12-01,0.32999999999999996
696,2017-01-01,0.25
697,2017-02-01,0.20999999999999996
698,2017-03-01,0.18999999999999995
699,2017-04-01,0.13
700,2017-05-01,0.14
701,2017-06-01,0.11999999999999988
702,2017-07-01,0.07000000000000006
703,2017-08-01,0.09000000000000008
704,2017-09-01,0.10000000000000009
705,2017-10-01,0.1100000000000001
706,2017-11-01,0.16000000000000014
707,2017-12-01,0.22999999999999998
708,2018-01-01,0.26
709,2018-02-01,0.3600000000000001
710,2018-03-01,0.5700000000000001
711,2018-04-01,0.5100000000000002
712,2018-05-01,0.4600000000000002
713,2018-06-01,0.3699999999999999
714,2018-07-01,0.26
715,2018-08-01,0.28
716,2018-09-01,0.29000000000000026
717,2018-10-01,0.18000000000000016
718,2018-11-01,0.3599999999999999
719,2018-12-01,0.41999999999999993
720,2019-01-01,0.18999999999999995
721,2019-02-01,0.0900000000000003
722,2019-03-01,0.06999999999999984
723,2019-04-01,0.050000000000000266
724,2019-05-01,0.04999999999999982
725,2019-06-01,-0.08000000000000007
726,2019-07-01,-0.17999999999999972
727,2019-08-01,-0.06999999999999984
728,2019-09-01,-0.010000000000000231
729,2019-10-01,0.04999999999999982
730,2019-11-01,0.21999999999999997
731,2019-12-01,0.20999999999999996
732,2020-01-01,0.09999999999999987
733,2020-02-01,0.010000000000000009
734,2020-03-01,0.7000000000000001
735,2020-04-01,
736,2020-05-01,0.12000000000000001
737,2020-06-01,0.12000000000000001
738,2020-07-01,0.09
739,2020-08-01,0.04999999999999999
740,2020-09-01,0.04000000000000001
741,2020-10-01,0.03
742,2020-11-01,0.07
743,2020-12-01,0.08000000000000002
744,2021-01-01,0.05000000000000002
745,2021-02-01,0.03
746,2021-03-01,0.03
747,2021-04-01,0.039999999999999994
748,2021-05-01,0.04000000000000001
749,2021-06-01,0.009999999999999995
750,2021-07-01,0.0
751,2021-08-01,0.010000000000000009
752,2021-09-01,0.020000000000000004
753,2021-10-01,0.03
754,2021-11-01,0.06000000000000001
755,2021-12-01,0.09000000000000001
756,2022-01-01,0.14
757,2022-02-01,0.3
758,2022-03-01,0.53
759,2022-04-01,0.5800000000000001
760,2022-05-01,0.56
761,2022-06-01,0.6600000000000001
762,2022-07-01,0.8200000000000001
763,2022-08-01,0.4299999999999997
764,2022-09-01,0.6499999999999999
765,2022-10-01,0.77
766,2022-11-01,0.6800000000000002
767,2022-12-01,0.41000000000000014
768,2023-01-01,0.28000000000000025
769,2023-02-01,0.16999999999999993
770,2023-03-01,0.2599999999999998
771,2023-04-01,0.20000000000000018
772,2023-05-01,0.09000000000000075
773,2023-06-01,0.13999999999999968
774,,
