,date,value_og
635,1968-07-01,
636,1968-08-01,
637,1968-09-01,
638,1968-10-01,
639,1968-11-01,
640,1968-12-01,
641,1969-01-01,
642,1969-02-01,
643,1969-03-01,
644,1969-04-01,
645,1969-05-01,
646,1969-06-01,
647,1969-07-01,
648,1969-08-01,
649,1969-09-01,
650,1969-10-01,
651,1969-11-01,
652,1969-12-01,
653,1970-01-01,
654,1970-02-01,
655,1970-03-01,
656,1970-04-01,
657,1970-05-01,
658,1970-06-01,
659,1970-07-01,
660,1970-08-01,
661,1970-09-01,
662,1970-10-01,
663,1970-11-01,
664,1970-12-01,
665,1971-01-01,
666,1971-02-01,
667,1971-03-01,
668,1971-04-01,
669,1971-05-01,
670,1971-06-01,
671,1971-07-01,
672,1971-08-01,
673,1971-09-01,
674,1971-10-01,
675,1971-11-01,
676,1971-12-01,
677,1972-01-01,
678,1972-02-01,
679,1972-03-01,
680,1972-04-01,
681,1972-05-01,
682,1972-06-01,
683,1972-07-01,
684,1972-08-01,
685,1972-09-01,
686,1972-10-01,
687,1972-11-01,
688,1972-12-01,
689,1973-01-01,
690,1973-02-01,
691,1973-03-01,
692,1973-04-01,
693,1973-05-01,
694,1973-06-01,
695,1973-07-01,
696,1973-08-01,
697,1973-09-01,
698,1973-10-01,
699,1973-11-01,
700,1973-12-01,
701,1974-01-01,
702,1974-02-01,
703,1974-03-01,
704,1974-04-01,
705,1974-05-01,
706,1974-06-01,
707,1974-07-01,
708,1974-08-01,
709,1974-09-01,
710,1974-10-01,
711,1974-11-01,
712,1974-12-01,
713,1975-01-01,
714,1975-02-01,
715,1975-03-01,
716,1975-04-01,
717,1975-05-01,
718,1975-06-01,
719,1975-07-01,
720,1975-08-01,
721,1975-09-01,
722,1975-10-01,
723,1975-11-01,
724,1975-12-01,
725,1976-01-01,
726,1976-02-01,
727,1976-03-01,
728,1976-04-01,
729,1976-05-01,
730,1976-06-01,
731,1976-07-01,
732,1976-08-01,
733,1976-09-01,
734,1976-10-01,
735,1976-11-01,
736,1976-12-01,
737,1977-01-01,
738,1977-02-01,
739,1977-03-01,
740,1977-04-01,
741,1977-05-01,
742,1977-06-01,
743,1977-07-01,
744,1977-08-01,
745,1977-09-01,
746,1977-10-01,
747,1977-11-01,
748,1977-12-01,
749,1978-01-01,
750,1978-02-01,
751,1978-03-01,
752,1978-04-01,
753,1978-05-01,
754,1978-06-01,
755,1978-07-01,
756,1978-08-01,
757,1978-09-01,
758,1978-10-01,
759,1978-11-01,
760,1978-12-01,
761,1979-01-01,
762,1979-02-01,
763,1979-03-01,
764,1979-04-01,
765,1979-05-01,
766,1979-06-01,
767,1979-07-01,
768,1979-08-01,
769,1979-09-01,
770,1979-10-01,
771,1979-11-01,
772,1979-12-01,
773,1980-01-01,
0,1980-02-01,3.1
1,1980-03-01,3.1
2,1980-04-01,2.8
3,1980-05-01,2.6
4,1980-06-01,2.4
5,1980-07-01,2.5
6,1980-08-01,2.8
7,1980-09-01,2.7
8,1980-10-01,2.8
9,1980-11-01,2.9
10,1980-12-01,3.1
11,1981-01-01,3.1
12,1981-02-01,2.9
13,1981-03-01,2.9
14,1981-04-01,2.9
15,1981-05-01,3.1
16,1981-06-01,3.0
17,1981-07-01,2.9
18,1981-08-01,3.1
19,1981-09-01,2.6
20,1981-10-01,2.7
21,1981-11-01,2.5
22,1981-12-01,2.4
23,1982-01-01,2.2
24,1982-02-01,2.3
25,1982-03-01,2.3
26,1982-04-01,2.4
27,1982-05-01,2.4
28,1982-06-01,2.4
29,1982-07-01,2.4
30,1982-08-01,2.4
31,1982-09-01,2.3
32,1982-10-01,2.2
33,1982-11-01,2.3
34,1982-12-01,2.3
35,1983-01-01,2.3
36,1983-02-01,2.4
37,1983-03-01,2.6
38,1983-04-01,3.0
39,1983-05-01,2.7
40,1983-06-01,2.9
41,1983-07-01,3.1
42,1983-08-01,3.2
43,1983-09-01,3.3
44,1983-10-01,3.3
45,1983-11-01,3.3
46,1983-12-01,3.4
47,1984-01-01,3.4
48,1984-02-01,3.6
49,1984-03-01,3.4
50,1984-04-01,3.7
51,1984-05-01,3.4
52,1984-06-01,3.3
53,1984-07-01,3.4
54,1984-08-01,3.2
55,1984-09-01,3.3
56,1984-10-01,3.3
57,1984-11-01,3.4
58,1984-12-01,3.4
59,1985-01-01,3.3
60,1985-02-01,3.3
61,1985-03-01,3.3
62,1985-04-01,3.4
63,1985-05-01,3.1
64,1985-06-01,3.2
65,1985-07-01,3.2
66,1985-08-01,3.3
67,1985-09-01,3.3
68,1985-10-01,3.4
69,1985-11-01,3.4
70,1985-12-01,3.6
71,1986-01-01,3.5
72,1986-02-01,3.4
73,1986-03-01,3.5
74,1986-04-01,3.5
75,1986-05-01,3.4
76,1986-06-01,3.3
77,1986-07-01,3.4
78,1986-08-01,3.5
79,1986-09-01,3.5
80,1986-10-01,3.4
81,1986-11-01,3.5
82,1986-12-01,3.6
83,1987-01-01,3.6
84,1987-02-01,3.6
85,1987-03-01,3.7
86,1987-04-01,3.4
87,1987-05-01,3.8
88,1987-06-01,3.7
89,1987-07-01,3.8
90,1987-08-01,3.8
91,1987-09-01,3.6
92,1987-10-01,4.0
93,1987-11-01,3.9
94,1987-12-01,3.9
95,1988-01-01,3.9
96,1988-02-01,3.8
97,1988-03-01,3.7
98,1988-04-01,4.0
99,1988-05-01,4.0
100,1988-06-01,3.9
101,1988-07-01,3.9
102,1988-08-01,3.8
103,1988-09-01,4.0
104,1988-10-01,4.0
105,1988-11-01,4.0
106,1988-12-01,3.9
107,1989-01-01,3.9
108,1989-02-01,3.9
109,1989-03-01,3.9
110,1989-04-01,4.0
111,1989-05-01,3.8
112,1989-06-01,3.8
113,1989-07-01,3.9
114,1989-08-01,3.8
115,1989-09-01,3.8
116,1989-10-01,3.8
117,1989-11-01,3.7
118,1989-12-01,3.7
119,1990-01-01,3.6
120,1990-02-01,3.6
121,1990-03-01,3.7
122,1990-04-01,3.5
123,1990-05-01,4.0
124,1990-06-01,3.8
125,1990-07-01,3.7
126,1990-08-01,3.9
127,1990-09-01,3.7
128,1990-10-01,3.7
129,1990-11-01,3.5
130,1990-12-01,3.7
131,1991-01-01,3.4
132,1991-02-01,3.3
133,1991-03-01,3.2
134,1991-04-01,3.3
135,1991-05-01,3.4
136,1991-06-01,3.7
137,1991-07-01,3.7
138,1991-08-01,3.8
139,1991-09-01,3.7
140,1991-10-01,3.7
141,1991-11-01,3.8
142,1991-12-01,3.8
143,1992-01-01,3.6
144,1992-02-01,3.8
145,1992-03-01,3.7
146,1992-04-01,4.0
147,1992-05-01,4.0
148,1992-06-01,3.9
149,1992-07-01,3.8
150,1992-08-01,3.8
151,1992-09-01,3.5
152,1992-10-01,3.8
153,1992-11-01,3.9
154,1992-12-01,3.9
155,1993-01-01,4.0
156,1993-02-01,4.2
157,1993-03-01,3.9
158,1993-04-01,4.3
159,1993-05-01,4.2
160,1993-06-01,4.0
161,1993-07-01,4.0
162,1993-08-01,4.2
163,1993-09-01,4.1
164,1993-10-01,4.3
165,1993-11-01,4.4
166,1993-12-01,4.4
167,1994-01-01,4.4
168,1994-02-01,4.6
169,1994-03-01,4.8
170,1994-04-01,4.8
171,1994-05-01,4.7
172,1994-06-01,4.6
173,1994-07-01,4.6
174,1994-08-01,4.8
175,1994-09-01,4.6
176,1994-10-01,4.7
177,1994-11-01,4.7
178,1994-12-01,4.8
179,1995-01-01,4.8
180,1995-02-01,4.9
181,1995-03-01,4.7
182,1995-04-01,4.3
183,1995-05-01,4.3
184,1995-06-01,4.2
185,1995-07-01,4.3
186,1995-08-01,4.4
187,1995-09-01,4.5
188,1995-10-01,4.3
189,1995-11-01,4.4
190,1995-12-01,4.3
191,1996-01-01,4.1
192,1996-02-01,4.5
193,1996-03-01,4.2
194,1996-04-01,4.4
195,1996-05-01,4.6
196,1996-06-01,4.6
197,1996-07-01,4.4
198,1996-08-01,4.4
199,1996-09-01,4.5
200,1996-10-01,4.5
201,1996-11-01,4.5
202,1996-12-01,4.7
203,1997-01-01,4.6
204,1997-02-01,4.7
205,1997-03-01,4.9
206,1997-04-01,5.0
207,1997-05-01,4.8
208,1997-06-01,4.7
209,1997-07-01,4.6
210,1997-08-01,4.8
211,1997-09-01,4.7
212,1997-10-01,4.8
213,1997-11-01,4.9
214,1997-12-01,4.9
215,1998-01-01,4.9
216,1998-02-01,4.7
217,1998-03-01,4.7
218,1998-04-01,3.9
219,1998-05-01,4.6
220,1998-06-01,4.6
221,1998-07-01,4.8
222,1998-08-01,4.4
223,1998-09-01,4.5
224,1998-10-01,4.5
225,1998-11-01,4.5
226,1998-12-01,4.5
227,1999-01-01,4.5
228,1999-02-01,4.5
229,1999-03-01,4.5
230,1999-04-01,4.4
231,1999-05-01,4.6
232,1999-06-01,4.7
233,1999-07-01,4.8
234,1999-08-01,4.6
235,1999-09-01,4.7
236,1999-10-01,4.6
237,1999-11-01,4.7
238,1999-12-01,4.7
239,2000-01-01,4.6
240,2000-02-01,4.8
241,2000-03-01,4.6
242,2000-04-01,4.9
243,2000-05-01,4.5
244,2000-06-01,4.6
245,2000-07-01,4.6
246,2000-08-01,4.5
247,2000-09-01,4.4
248,2000-10-01,4.4
249,2000-11-01,4.3
250,2000-12-01,4.0
251,2001-01-01,4.1
252,2001-02-01,3.8
253,2001-03-01,3.8
254,2001-04-01,3.8
255,2001-05-01,3.9
256,2001-06-01,4.0
257,2001-07-01,3.9
258,2001-08-01,4.2
259,2001-09-01,3.9
260,2001-10-01,3.8
261,2001-11-01,3.7
262,2001-12-01,3.9
263,2002-01-01,3.9
264,2002-02-01,3.9
265,2002-03-01,4.2
266,2002-04-01,4.3
267,2002-05-01,4.3
268,2002-06-01,4.3
269,2002-07-01,4.1
270,2002-08-01,4.2
271,2002-09-01,4.1
272,2002-10-01,4.1
273,2002-11-01,4.1
274,2002-12-01,4.2
275,2003-01-01,4.1
276,2003-02-01,4.2
277,2003-03-01,4.0
278,2003-04-01,3.9
279,2003-05-01,4.1
280,2003-06-01,4.0
281,2003-07-01,4.0
282,2003-08-01,4.1
283,2003-09-01,4.2
284,2003-10-01,4.2
285,2003-11-01,4.4
286,2003-12-01,4.6
287,2004-01-01,4.6
288,2004-02-01,4.5
289,2004-03-01,4.6
290,2004-04-01,4.5
291,2004-05-01,4.7
292,2004-06-01,4.6
293,2004-07-01,4.6
294,2004-08-01,4.6
295,2004-09-01,4.6
296,2004-10-01,4.5
297,2004-11-01,4.5
298,2004-12-01,4.5
299,2005-01-01,4.6
300,2005-02-01,4.6
301,2005-03-01,4.4
302,2005-04-01,4.5
303,2005-05-01,4.4
304,2005-06-01,4.4
305,2005-07-01,4.5
306,2005-08-01,4.5
307,2005-09-01,4.4
308,2005-10-01,4.5
309,2005-11-01,4.5
310,2005-12-01,4.5
311,2006-01-01,4.5
312,2006-02-01,4.6
313,2006-03-01,4.5
314,2006-04-01,4.5
315,2006-05-01,4.6
316,2006-06-01,4.6
317,2006-07-01,4.5
318,2006-08-01,4.5
319,2006-09-01,4.3
320,2006-10-01,4.3
321,2006-11-01,4.2
322,2006-12-01,4.3
323,2007-01-01,4.1
324,2007-02-01,4.2
325,2007-03-01,4.3
326,2007-04-01,4.2
327,2007-05-01,4.1
328,2007-06-01,4.3
329,2007-07-01,4.2
330,2007-08-01,4.1
331,2007-09-01,4.1
332,2007-10-01,4.1
333,2007-11-01,4.1
334,2007-12-01,3.9
335,2008-01-01,4.0
336,2008-02-01,4.0
337,2008-03-01,4.1
338,2008-04-01,3.9
339,2008-05-01,3.8
340,2008-06-01,3.9
341,2008-07-01,3.8
342,2008-08-01,3.7
343,2008-09-01,3.6
344,2008-10-01,3.6
345,2008-11-01,3.3
346,2008-12-01,3.0
347,2009-01-01,2.9
348,2009-02-01,2.6
349,2009-03-01,2.7
350,2009-04-01,2.7
351,2009-05-01,2.7
352,2009-06-01,2.8
353,2009-07-01,2.9
354,2009-08-01,2.9
355,2009-09-01,2.8
356,2009-10-01,3.2
357,2009-11-01,3.4
358,2009-12-01,3.4
359,2010-01-01,3.5
360,2010-02-01,3.4
361,2010-03-01,3.7
362,2010-04-01,3.9
363,2010-05-01,4.1
364,2010-06-01,3.8
365,2010-07-01,3.8
366,2010-08-01,3.9
367,2010-09-01,3.9
368,2010-10-01,3.9
369,2010-11-01,4.0
370,2010-12-01,4.0
371,2011-01-01,4.0
372,2011-02-01,4.2
373,2011-03-01,4.3
374,2011-04-01,4.2
375,2011-05-01,4.1
376,2011-06-01,4.1
377,2011-07-01,4.1
378,2011-08-01,4.1
379,2011-09-01,4.0
380,2011-10-01,4.1
381,2011-11-01,4.1
382,2011-12-01,4.1
383,2012-01-01,4.3
384,2012-02-01,4.3
385,2012-03-01,4.3
386,2012-04-01,4.2
387,2012-05-01,4.1
388,2012-06-01,4.3
389,2012-07-01,4.1
390,2012-08-01,4.1
391,2012-09-01,4.2
392,2012-10-01,4.1
393,2012-11-01,4.1
394,2012-12-01,4.2
395,2013-01-01,4.2
396,2013-02-01,4.3
397,2013-03-01,4.4
398,2013-04-01,4.3
399,2013-05-01,4.2
400,2013-06-01,4.3
401,2013-07-01,4.2
402,2013-08-01,4.4
403,2013-09-01,4.3
404,2013-10-01,4.4
405,2013-11-01,4.5
406,2013-12-01,4.6
407,2014-01-01,4.3
408,2014-02-01,4.2
409,2014-03-01,4.6
410,2014-04-01,4.4
411,2014-05-01,4.6
412,2014-06-01,4.5
413,2014-07-01,4.4
414,2014-08-01,4.5
415,2014-09-01,4.5
416,2014-10-01,4.4
417,2014-11-01,4.5
418,2014-12-01,4.6
419,2015-01-01,4.4
420,2015-02-01,4.3
421,2015-03-01,4.3
422,2015-04-01,4.3
423,2015-05-01,4.2
424,2015-06-01,4.4
425,2015-07-01,4.3
426,2015-08-01,4.3
427,2015-09-01,4.1
428,2015-10-01,4.3
429,2015-11-01,4.2
430,2015-12-01,4.1
431,2016-01-01,4.3
432,2016-02-01,4.3
433,2016-03-01,4.3
434,2016-04-01,4.4
435,2016-05-01,4.2
436,2016-06-01,4.2
437,2016-07-01,4.3
438,2016-08-01,4.3
439,2016-09-01,4.2
440,2016-10-01,4.3
441,2016-11-01,4.4
442,2016-12-01,4.3
443,2017-01-01,4.2
444,2017-02-01,4.3
445,2017-03-01,4.2
446,2017-04-01,4.2
447,2017-05-01,4.2
448,2017-06-01,4.3
449,2017-07-01,4.4
450,2017-08-01,4.4
451,2017-09-01,4.4
452,2017-10-01,4.5
453,2017-11-01,4.4
454,2017-12-01,4.4
455,2018-01-01,4.5
456,2018-02-01,4.7
457,2018-03-01,4.6
458,2018-04-01,4.8
459,2018-05-01,4.6
460,2018-06-01,4.5
461,2018-07-01,4.4
462,2018-08-01,4.6
463,2018-09-01,4.4
464,2018-10-01,4.5
465,2018-11-01,4.5
466,2018-12-01,4.6
467,2019-01-01,4.5
468,2019-02-01,4.4
469,2019-03-01,4.3
470,2019-04-01,4.3
471,2019-05-01,4.3
472,2019-06-01,4.2
473,2019-07-01,4.0
474,2019-08-01,4.2
475,2019-09-01,4.2
476,2019-10-01,4.2
477,2019-11-01,4.2
478,2019-12-01,4.2
479,2020-01-01,4.1
480,2020-02-01,4.2
481,2020-03-01,3.9
482,2020-04-01,2.7
483,2020-05-01,3.2
484,2020-06-01,3.2
485,2020-07-01,3.6
486,2020-08-01,3.7
487,2020-09-01,3.6
488,2020-10-01,3.9
489,2020-11-01,4.0
490,2020-12-01,4.1
491,2021-01-01,4.1
492,2021-02-01,4.0
493,2021-03-01,4.3
494,2021-04-01,4.2
495,2021-05-01,4.2
496,2021-06-01,4.0
497,2021-07-01,4.2
498,2021-08-01,4.2
499,2021-09-01,4.2
500,2021-10-01,4.1
501,2021-11-01,4.1
502,2021-12-01,4.1
503,2022-01-01,4.1
504,2022-02-01,4.4
505,2022-03-01,4.2
506,2022-04-01,4.1
507,2022-05-01,4.1
508,2022-06-01,4.0
509,2022-07-01,4.0
510,2022-08-01,3.9
511,2022-09-01,3.9
512,2022-10-01,3.9
513,2022-11-01,3.8
514,2022-12-01,3.6
515,2023-01-01,3.8
516,2023-02-01,3.7
517,2023-03-01,3.7
518,2023-04-01,3.6
519,2023-05-01,3.6
520,2023-06-01,3.7
774,,
