,date,value_og
635,1968-07-01,
636,1968-08-01,
637,1968-09-01,
638,1968-10-01,
639,1968-11-01,
640,1968-12-01,
641,1969-01-01,
642,1969-02-01,
643,1969-03-01,
644,1969-04-01,
645,1969-05-01,
646,1969-06-01,
647,1969-07-01,
648,1969-08-01,
649,1969-09-01,
650,1969-10-01,
651,1969-11-01,
652,1969-12-01,
653,1970-01-01,
654,1970-02-01,
655,1970-03-01,
656,1970-04-01,
657,1970-05-01,
658,1970-06-01,
659,1970-07-01,
660,1970-08-01,
661,1970-09-01,
662,1970-10-01,
663,1970-11-01,
664,1970-12-01,
665,1971-01-01,
666,1971-02-01,
667,1971-03-01,
668,1971-04-01,
669,1971-05-01,
670,1971-06-01,
671,1971-07-01,
672,1971-08-01,
673,1971-09-01,
674,1971-10-01,
675,1971-11-01,
676,1971-12-01,
677,1972-01-01,
678,1972-02-01,
679,1972-03-01,
680,1972-04-01,
681,1972-05-01,
682,1972-06-01,
683,1972-07-01,
684,1972-08-01,
685,1972-09-01,
686,1972-10-01,
687,1972-11-01,
688,1972-12-01,
689,1973-01-01,
690,1973-02-01,
691,1973-03-01,
692,1973-04-01,
693,1973-05-01,
694,1973-06-01,
695,1973-07-01,
696,1973-08-01,
697,1973-09-01,
698,1973-10-01,
699,1973-11-01,
700,1973-12-01,
701,1974-01-01,
702,1974-02-01,
703,1974-03-01,
704,1974-04-01,
705,1974-05-01,
706,1974-06-01,
707,1974-07-01,
708,1974-08-01,
709,1974-09-01,
710,1974-10-01,
711,1974-11-01,
712,1974-12-01,
713,1975-01-01,
714,1975-02-01,
715,1975-03-01,
716,1975-04-01,
717,1975-05-01,
718,1975-06-01,
719,1975-07-01,
720,1975-08-01,
721,1975-09-01,
722,1975-10-01,
723,1975-11-01,
724,1975-12-01,
725,1976-01-01,
726,1976-02-01,
727,1976-03-01,
728,1976-04-01,
729,1976-05-01,
730,1976-06-01,
731,1976-07-01,
732,1976-08-01,
733,1976-09-01,
734,1976-10-01,
735,1976-11-01,
736,1976-12-01,
737,1977-01-01,
738,1977-02-01,
739,1977-03-01,
740,1977-04-01,
741,1977-05-01,
742,1977-06-01,
743,1977-07-01,
744,1977-08-01,
745,1977-09-01,
746,1977-10-01,
747,1977-11-01,
748,1977-12-01,
749,1978-01-01,
750,1978-02-01,
751,1978-03-01,
752,1978-04-01,
753,1978-05-01,
754,1978-06-01,
755,1978-07-01,
756,1978-08-01,
757,1978-09-01,
758,1978-10-01,
759,1978-11-01,
760,1978-12-01,
761,1979-01-01,
762,1979-02-01,
763,1979-03-01,
764,1979-04-01,
765,1979-05-01,
766,1979-06-01,
767,1979-07-01,
768,1979-08-01,
769,1979-09-01,
770,1979-10-01,
771,1979-11-01,
772,1979-12-01,
773,1980-01-01,
0,1980-02-01,496.0
1,1980-03-01,587.0
2,1980-04-01,676.0
3,1980-05-01,709.0
4,1980-06-01,739.0
5,1980-07-01,858.0
6,1980-08-01,925.0
7,1980-09-01,930.0
8,1980-10-01,1053.0
9,1980-11-01,1120.0
10,1980-12-01,1147.0
11,1981-01-01,1279.0
12,1981-02-01,1257.0
13,1981-03-01,1179.0
14,1981-04-01,1104.0
15,1981-05-01,1146.0
16,1981-06-01,1110.0
17,1981-07-01,1032.0
18,1981-08-01,1135.0
19,1981-09-01,1061.0
20,1981-10-01,1095.0
21,1981-11-01,1117.0
22,1981-12-01,1181.0
23,1982-01-01,1190.0
24,1982-02-01,1278.0
25,1982-03-01,1349.0
26,1982-04-01,1507.0
27,1982-05-01,1652.0
28,1982-06-01,1847.0
29,1982-07-01,1788.0
30,1982-08-01,1821.0
31,1982-09-01,2014.0
32,1982-10-01,2226.0
33,1982-11-01,2326.0
34,1982-12-01,2607.0
35,1983-01-01,2706.0
36,1983-02-01,2689.0
37,1983-03-01,2740.0
38,1983-04-01,2694.0
39,1983-05-01,2786.0
40,1983-06-01,2951.0
41,1983-07-01,2587.0
42,1983-08-01,2447.0
43,1983-09-01,2506.0
44,1983-10-01,2250.0
45,1983-11-01,2158.0
46,1983-12-01,2085.0
47,1984-01-01,2035.0
48,1984-02-01,1810.0
49,1984-03-01,1759.0
50,1984-04-01,1744.0
51,1984-05-01,1664.0
52,1984-06-01,1611.0
53,1984-07-01,1589.0
54,1984-08-01,1493.0
55,1984-09-01,1515.0
56,1984-10-01,1431.0
57,1984-11-01,1445.0
58,1984-12-01,1402.0
59,1985-01-01,1302.0
60,1985-02-01,1340.0
61,1985-03-01,1335.0
62,1985-04-01,1354.0
63,1985-05-01,1207.0
64,1985-06-01,1306.0
65,1985-07-01,1254.0
66,1985-08-01,1214.0
67,1985-09-01,1294.0
68,1985-10-01,1209.0
69,1985-11-01,1317.0
70,1985-12-01,1215.0
71,1986-01-01,1087.0
72,1986-02-01,1191.0
73,1986-03-01,1159.0
74,1986-04-01,1134.0
75,1986-05-01,1137.0
76,1986-06-01,1284.0
77,1986-07-01,1190.0
78,1986-08-01,1209.0
79,1986-09-01,1291.0
80,1986-10-01,1238.0
81,1986-11-01,1195.0
82,1986-12-01,1148.0
83,1987-01-01,1178.0
84,1987-02-01,1123.0
85,1987-03-01,1105.0
86,1987-04-01,1049.0
87,1987-05-01,1098.0
88,1987-06-01,1057.0
89,1987-07-01,962.0
90,1987-08-01,1070.0
91,1987-09-01,1011.0
92,1987-10-01,959.0
93,1987-11-01,936.0
94,1987-12-01,899.0
95,1988-01-01,894.0
96,1988-02-01,899.0
97,1988-03-01,835.0
98,1988-04-01,816.0
99,1988-05-01,825.0
100,1988-06-01,785.0
101,1988-07-01,791.0
102,1988-08-01,817.0
103,1988-09-01,807.0
104,1988-10-01,773.0
105,1988-11-01,711.0
106,1988-12-01,737.0
107,1989-01-01,755.0
108,1989-02-01,639.0
109,1989-03-01,663.0
110,1989-04-01,737.0
111,1989-05-01,611.0
112,1989-06-01,599.0
113,1989-07-01,626.0
114,1989-08-01,567.0
115,1989-09-01,581.0
116,1989-10-01,646.0
117,1989-11-01,676.0
118,1989-12-01,632.0
119,1990-01-01,653.0
120,1990-02-01,638.0
121,1990-03-01,631.0
122,1990-04-01,688.0
123,1990-05-01,610.0
124,1990-06-01,643.0
125,1990-07-01,704.0
126,1990-08-01,764.0
127,1990-09-01,748.0
128,1990-10-01,685.0
129,1990-11-01,815.0
130,1990-12-01,799.0
131,1991-01-01,848.0
132,1991-02-01,921.0
133,1991-03-01,947.0
134,1991-04-01,1003.0
135,1991-05-01,1028.0
136,1991-06-01,1162.0
137,1991-07-01,1132.0
138,1991-08-01,1175.0
139,1991-09-01,1138.0
140,1991-10-01,1127.0
141,1991-11-01,1307.0
142,1991-12-01,1471.0
143,1992-01-01,1604.0
144,1992-02-01,1729.0
145,1992-03-01,1766.0
146,1992-04-01,1739.0
147,1992-05-01,1973.0
148,1992-06-01,2155.0
149,1992-07-01,2140.0
150,1992-08-01,2042.0
151,1992-09-01,2084.0
152,1992-10-01,2086.0
153,1992-11-01,1916.0
154,1992-12-01,2065.0
155,1993-01-01,1910.0
156,1993-02-01,1907.0
157,1993-03-01,1814.0
158,1993-04-01,1650.0
159,1993-05-01,1743.0
160,1993-06-01,1703.0
161,1993-07-01,1747.0
162,1993-08-01,1739.0
163,1993-09-01,1745.0
164,1993-10-01,1736.0
165,1993-11-01,1805.0
166,1993-12-01,1714.0
167,1994-01-01,1713.0
168,1994-02-01,1744.0
169,1994-03-01,1847.0
170,1994-04-01,1782.0
171,1994-05-01,1708.0
172,1994-06-01,1532.0
173,1994-07-01,1586.0
174,1994-08-01,1575.0
175,1994-09-01,1593.0
176,1994-10-01,1623.0
177,1994-11-01,1478.0
178,1994-12-01,1368.0
179,1995-01-01,1353.0
180,1995-02-01,1207.0
181,1995-03-01,1347.0
182,1995-04-01,1390.0
183,1995-05-01,1303.0
184,1995-06-01,1203.0
185,1995-07-01,1297.0
186,1995-08-01,1230.0
187,1995-09-01,1281.0
188,1995-10-01,1228.0
189,1995-11-01,1249.0
190,1995-12-01,1224.0
191,1996-01-01,1237.0
192,1996-02-01,1181.0
193,1996-03-01,1316.0
194,1996-04-01,1282.0
195,1996-05-01,1317.0
196,1996-06-01,1319.0
197,1996-07-01,1361.0
198,1996-08-01,1270.0
199,1996-09-01,1225.0
200,1996-10-01,1230.0
201,1996-11-01,1146.0
202,1996-12-01,1203.0
203,1997-01-01,1212.0
204,1997-02-01,1138.0
205,1997-03-01,1063.0
206,1997-04-01,1034.0
207,1997-05-01,993.0
208,1997-06-01,1018.0
209,1997-07-01,1074.0
210,1997-08-01,1082.0
211,1997-09-01,1092.0
212,1997-10-01,1093.0
213,1997-11-01,958.0
214,1997-12-01,1028.0
215,1998-01-01,1038.0
216,1998-02-01,974.0
217,1998-03-01,891.0
218,1998-04-01,833.0
219,1998-05-01,806.0
220,1998-06-01,769.0
221,1998-07-01,807.0
222,1998-08-01,827.0
223,1998-09-01,918.0
224,1998-10-01,890.0
225,1998-11-01,888.0
226,1998-12-01,824.0
227,1999-01-01,716.0
228,1999-02-01,784.0
229,1999-03-01,697.0
230,1999-04-01,673.0
231,1999-05-01,729.0
232,1999-06-01,844.0
233,1999-07-01,718.0
234,1999-08-01,704.0
235,1999-09-01,694.0
236,1999-10-01,716.0
237,1999-11-01,664.0
238,1999-12-01,695.0
239,2000-01-01,705.0
240,2000-02-01,604.0
241,2000-03-01,637.0
242,2000-04-01,580.0
243,2000-05-01,660.0
244,2000-06-01,649.0
245,2000-07-01,677.0
246,2000-08-01,705.0
247,2000-09-01,624.0
248,2000-10-01,605.0
249,2000-11-01,596.0
250,2000-12-01,651.0
251,2001-01-01,640.0
252,2001-02-01,697.0
253,2001-03-01,703.0
254,2001-04-01,740.0
255,2001-05-01,632.0
256,2001-06-01,737.0
257,2001-07-01,652.0
258,2001-08-01,835.0
259,2001-09-01,795.0
260,2001-10-01,888.0
261,2001-11-01,1168.0
262,2001-12-01,1115.0
263,2002-01-01,1127.0
264,2002-02-01,1178.0
265,2002-03-01,1333.0
266,2002-04-01,1494.0
267,2002-05-01,1636.0
268,2002-06-01,1669.0
269,2002-07-01,1533.0
270,2002-08-01,1474.0
271,2002-09-01,1585.0
272,2002-10-01,1656.0
273,2002-11-01,1734.0
274,2002-12-01,1856.0
275,2003-01-01,1683.0
276,2003-02-01,1874.0
277,2003-03-01,1788.0
278,2003-04-01,1903.0
279,2003-05-01,1930.0
280,2003-06-01,2036.0
281,2003-07-01,1959.0
282,2003-08-01,1935.0
283,2003-09-01,2102.0
284,2003-10-01,2020.0
285,2003-11-01,2039.0
286,2003-12-01,1890.0
287,2004-01-01,1898.0
288,2004-02-01,1871.0
289,2004-03-01,1988.0
290,2004-04-01,1800.0
291,2004-05-01,1789.0
292,2004-06-01,1759.0
293,2004-07-01,1667.0
294,2004-08-01,1664.0
295,2004-09-01,1747.0
296,2004-10-01,1790.0
297,2004-11-01,1738.0
298,2004-12-01,1636.0
299,2005-01-01,1623.0
300,2005-02-01,1633.0
301,2005-03-01,1652.0
302,2005-04-01,1615.0
303,2005-05-01,1534.0
304,2005-06-01,1310.0
305,2005-07-01,1389.0
306,2005-08-01,1444.0
307,2005-09-01,1480.0
308,2005-10-01,1452.0
309,2005-11-01,1391.0
310,2005-12-01,1350.0
311,2006-01-01,1151.0
312,2006-02-01,1356.0
313,2006-03-01,1288.0
314,2006-04-01,1327.0
315,2006-05-01,1329.0
316,2006-06-01,1112.0
317,2006-07-01,1340.0
318,2006-08-01,1328.0
319,2006-09-01,1267.0
320,2006-10-01,1077.0
321,2006-11-01,1144.0
322,2006-12-01,1090.0
323,2007-01-01,1133.0
324,2007-02-01,1230.0
325,2007-03-01,1223.0
326,2007-04-01,1196.0
327,2007-05-01,1126.0
328,2007-06-01,1120.0
329,2007-07-01,1308.0
330,2007-08-01,1247.0
331,2007-09-01,1277.0
332,2007-10-01,1312.0
333,2007-11-01,1390.0
334,2007-12-01,1338.0
335,2008-01-01,1380.0
336,2008-02-01,1299.0
337,2008-03-01,1282.0
338,2008-04-01,1353.0
339,2008-05-01,1550.0
340,2008-06-01,1587.0
341,2008-07-01,1678.0
342,2008-08-01,1841.0
343,2008-09-01,2008.0
344,2008-10-01,2257.0
345,2008-11-01,2206.0
346,2008-12-01,2591.0
347,2009-01-01,2647.0
348,2009-02-01,2917.0
349,2009-03-01,3182.0
350,2009-04-01,3680.0
351,2009-05-01,3948.0
352,2009-06-01,4381.0
353,2009-07-01,4965.0
354,2009-08-01,4988.0
355,2009-09-01,5438.0
356,2009-10-01,5594.0
357,2009-11-01,5887.0
358,2009-12-01,6130.0
359,2010-01-01,6313.0
360,2010-02-01,6133.0
361,2010-03-01,6547.0
362,2010-04-01,6716.0
363,2010-05-01,6763.0
364,2010-06-01,6751.0
365,2010-07-01,6572.0
366,2010-08-01,6249.0
367,2010-09-01,6123.0
368,2010-10-01,6206.0
369,2010-11-01,6313.0
370,2010-12-01,6441.0
371,2011-01-01,6210.0
372,2011-02-01,5993.0
373,2011-03-01,6122.0
374,2011-04-01,5839.0
375,2011-05-01,6200.0
376,2011-06-01,6289.0
377,2011-07-01,6185.0
378,2011-08-01,6034.0
379,2011-09-01,6242.0
380,2011-10-01,5876.0
381,2011-11-01,5691.0
382,2011-12-01,5588.0
383,2012-01-01,5518.0
384,2012-02-01,5426.0
385,2012-03-01,5308.0
386,2012-04-01,5101.0
387,2012-05-01,5411.0
388,2012-06-01,5370.0
389,2012-07-01,5185.0
390,2012-08-01,5033.0
391,2012-09-01,4844.0
392,2012-10-01,5002.0
393,2012-11-01,4786.0
394,2012-12-01,4766.0
395,2013-01-01,4708.0
396,2013-02-01,4797.0
397,2013-03-01,4611.0
398,2013-04-01,4353.0
399,2013-05-01,4357.0
400,2013-06-01,4328.0
401,2013-07-01,4246.0
402,2013-08-01,4290.0
403,2013-09-01,4146.0
404,2013-10-01,4063.0
405,2013-11-01,4066.0
406,2013-12-01,3878.0
407,2014-01-01,3646.0
408,2014-02-01,3849.0
409,2014-03-01,3739.0
410,2014-04-01,3452.0
411,2014-05-01,3374.0
412,2014-06-01,3081.0
413,2014-07-01,3155.0
414,2014-08-01,2963.0
415,2014-09-01,2954.0
416,2014-10-01,2916.0
417,2014-11-01,2815.0
418,2014-12-01,2785.0
419,2015-01-01,2800.0
420,2015-02-01,2709.0
421,2015-03-01,2563.0
422,2015-04-01,2525.0
423,2015-05-01,2502.0
424,2015-06-01,2121.0
425,2015-07-01,2180.0
426,2015-08-01,2187.0
427,2015-09-01,2104.0
428,2015-10-01,2142.0
429,2015-11-01,2050.0
430,2015-12-01,2085.0
431,2016-01-01,2089.0
432,2016-02-01,2165.0
433,2016-03-01,2213.0
434,2016-04-01,2063.0
435,2016-05-01,1885.0
436,2016-06-01,1979.0
437,2016-07-01,2020.0
438,2016-08-01,2006.0
439,2016-09-01,1974.0
440,2016-10-01,1979.0
441,2016-11-01,1856.0
442,2016-12-01,1831.0
443,2017-01-01,1850.0
444,2017-02-01,1801.0
445,2017-03-01,1687.0
446,2017-04-01,1626.0
447,2017-05-01,1663.0
448,2017-06-01,1664.0
449,2017-07-01,1785.0
450,2017-08-01,1740.0
451,2017-09-01,1733.0
452,2017-10-01,1621.0
453,2017-11-01,1581.0
454,2017-12-01,1515.0
455,2018-01-01,1421.0
456,2018-02-01,1397.0
457,2018-03-01,1322.0
458,2018-04-01,1293.0
459,2018-05-01,1189.0
460,2018-06-01,1478.0
461,2018-07-01,1435.0
462,2018-08-01,1332.0
463,2018-09-01,1384.0
464,2018-10-01,1373.0
465,2018-11-01,1253.0
466,2018-12-01,1306.0
467,2019-01-01,1252.0
468,2019-02-01,1271.0
469,2019-03-01,1305.0
470,2019-04-01,1230.0
471,2019-05-01,1298.0
472,2019-06-01,1414.0
473,2019-07-01,1166.0
474,2019-08-01,1243.0
475,2019-09-01,1314.0
476,2019-10-01,1264.0
477,2019-11-01,1224.0
478,2019-12-01,1186.0
479,2020-01-01,1166.0
480,2020-02-01,1102.0
481,2020-03-01,1164.0
482,2020-04-01,939.0
483,2020-05-01,1164.0
484,2020-06-01,1391.0
485,2020-07-01,1501.0
486,2020-08-01,1624.0
487,2020-09-01,2405.0
488,2020-10-01,3556.0
489,2020-11-01,3941.0
490,2020-12-01,3956.0
491,2021-01-01,4023.0
492,2021-02-01,4148.0
493,2021-03-01,4218.0
494,2021-04-01,4183.0
495,2021-05-01,3752.0
496,2021-06-01,3985.0
497,2021-07-01,3425.0
498,2021-08-01,3179.0
499,2021-09-01,2683.0
500,2021-10-01,2326.0
501,2021-11-01,2190.0
502,2021-12-01,2008.0
503,2022-01-01,1691.0
504,2022-02-01,1702.0
505,2022-03-01,1428.0
506,2022-04-01,1483.0
507,2022-05-01,1356.0
508,2022-06-01,1336.0
509,2022-07-01,1067.0
510,2022-08-01,1137.0
511,2022-09-01,1067.0
512,2022-10-01,1165.0
513,2022-11-01,1230.0
514,2022-12-01,1069.0
515,2023-01-01,1111.0
516,2023-02-01,1057.0
517,2023-03-01,1104.0
518,2023-04-01,1156.0
519,2023-05-01,1188.0
520,2023-06-01,1105.0
774,,
