,date,value_og
725,1987-12-01,
726,1988-01-01,
727,1988-02-01,
728,1988-03-01,
729,1988-04-01,
730,1988-05-01,
731,1988-06-01,
732,1988-07-01,
733,1988-08-01,
734,1988-09-01,
735,1988-10-01,
736,1988-11-01,
737,1988-12-01,
738,1989-01-01,
739,1989-02-01,
740,1989-03-01,
741,1989-04-01,
742,1989-05-01,
743,1989-06-01,
744,1989-07-01,
745,1989-08-01,
746,1989-09-01,
747,1989-10-01,
748,1989-11-01,
749,1989-12-01,
750,1990-01-01,
751,1990-02-01,
752,1990-03-01,
753,1990-04-01,
754,1990-05-01,
755,1990-06-01,
756,1990-07-01,
757,1990-08-01,
758,1990-09-01,
759,1990-10-01,
760,1990-11-01,
761,1990-12-01,
762,1991-01-01,
763,1991-02-01,
764,1991-03-01,
765,1991-04-01,
766,1991-05-01,
767,1991-06-01,
768,1991-07-01,
769,1991-08-01,
770,1991-09-01,
771,1991-10-01,
772,1991-11-01,
773,1991-12-01,
0,1992-01-01,
1,1992-02-01,
2,1992-03-01,
3,1992-04-01,
4,1992-05-01,
5,1992-06-01,
6,1992-07-01,
7,1992-08-01,
8,1992-09-01,
9,1992-10-01,
10,1992-11-01,
11,1992-12-01,
12,1993-01-01,
13,1993-02-01,
14,1993-03-01,
15,1993-04-01,
16,1993-05-01,
17,1993-06-01,
18,1993-07-01,
19,1993-08-01,
20,1993-09-01,
21,1993-10-01,
22,1993-11-01,
23,1993-12-01,
24,1994-01-01,
25,1994-02-01,
26,1994-03-01,
27,1994-04-01,
28,1994-05-01,
29,1994-06-01,
30,1994-07-01,
31,1994-08-01,
32,1994-09-01,
33,1994-10-01,
34,1994-11-01,
35,1994-12-01,
36,1995-01-01,
37,1995-02-01,
38,1995-03-01,
39,1995-04-01,
40,1995-05-01,
41,1995-06-01,
42,1995-07-01,
43,1995-08-01,
44,1995-09-01,
45,1995-10-01,
46,1995-11-01,
47,1995-12-01,
48,1996-01-01,
49,1996-02-01,
50,1996-03-01,
51,1996-04-01,
52,1996-05-01,
53,1996-06-01,
54,1996-07-01,
55,1996-08-01,
56,1996-09-01,
57,1996-10-01,
58,1996-11-01,
59,1996-12-01,
60,1997-01-01,
61,1997-02-01,
62,1997-03-01,
63,1997-04-01,
64,1997-05-01,
65,1997-06-01,
66,1997-07-01,
67,1997-08-01,
68,1997-09-01,
69,1997-10-01,
70,1997-11-01,
71,1997-12-01,
72,1998-01-01,
73,1998-02-01,
74,1998-03-01,
75,1998-04-01,
76,1998-05-01,
77,1998-06-01,
78,1998-07-01,
79,1998-08-01,
80,1998-09-01,
81,1998-10-01,
82,1998-11-01,
83,1998-12-01,
84,1999-01-01,
85,1999-02-01,
86,1999-03-01,
87,1999-04-01,
88,1999-05-01,
89,1999-06-01,
90,1999-07-01,
91,1999-08-01,
92,1999-09-01,
93,1999-10-01,
94,1999-11-01,
95,1999-12-01,
96,2000-01-01,
97,2000-02-01,
98,2000-03-01,
99,2000-04-01,
100,2000-05-01,
101,2000-06-01,
102,2000-07-01,
103,2000-08-01,
104,2000-09-01,
105,2000-10-01,
106,2000-11-01,
107,2000-12-01,
108,2001-01-01,
109,2001-02-01,
110,2001-03-01,
111,2001-04-01,
112,2001-05-01,
113,2001-06-01,
114,2001-07-01,
115,2001-08-01,
116,2001-09-01,
117,2001-10-01,
118,2001-11-01,
119,2001-12-01,
120,2002-01-01,
121,2002-02-01,
122,2002-03-01,
123,2002-04-01,
124,2002-05-01,
125,2002-06-01,
126,2002-07-01,
127,2002-08-01,
128,2002-09-01,
129,2002-10-01,
130,2002-11-01,
131,2002-12-01,
132,2003-01-01,
133,2003-02-01,
134,2003-03-01,
135,2003-04-01,
136,2003-05-01,
137,2003-06-01,
138,2003-07-01,
139,2003-08-01,
140,2003-09-01,
141,2003-10-01,
142,2003-11-01,
143,2003-12-01,
144,2004-01-01,
145,2004-02-01,
146,2004-03-01,
147,2004-04-01,
148,2004-05-01,
149,2004-06-01,
150,2004-07-01,
151,2004-08-01,
152,2004-09-01,
153,2004-10-01,
154,2004-11-01,
155,2004-12-01,
156,2005-01-01,
157,2005-02-01,
158,2005-03-01,
159,2005-04-01,
160,2005-05-01,
161,2005-06-01,
162,2005-07-01,
163,2005-08-01,
164,2005-09-01,
165,2005-10-01,
166,2005-11-01,
167,2005-12-01,
168,2006-01-01,
169,2006-02-01,
170,2006-03-01,
171,2006-04-01,
172,2006-05-01,
173,2006-06-01,
174,2006-07-01,
175,2006-08-01,
176,2006-09-01,
177,2006-10-01,
178,2006-11-01,
179,2006-12-01,
180,2007-01-01,
181,2007-02-01,
182,2007-03-01,
183,2007-04-01,
184,2007-05-01,
185,2007-06-01,
186,2007-07-01,
187,2007-08-01,
188,2007-09-01,
189,2007-10-01,
190,2007-11-01,
191,2007-12-01,
192,2008-01-01,
193,2008-02-01,
194,2008-03-01,
195,2008-04-01,
196,2008-05-01,
197,2008-06-01,
198,2008-07-01,
199,2008-08-01,
200,2008-09-01,
201,2008-10-01,
202,2008-11-01,
203,2008-12-01,
204,2009-01-01,
205,2009-02-01,
206,2009-03-01,
207,2009-04-01,
208,2009-05-01,
209,2009-06-01,
210,2009-07-01,
211,2009-08-01,
212,2009-09-01,
213,2009-10-01,
214,2009-11-01,
215,2009-12-01,
216,2010-01-01,
217,2010-02-01,
218,2010-03-01,
219,2010-04-01,
220,2010-05-01,
221,2010-06-01,
222,2010-07-01,
223,2010-08-01,
224,2010-09-01,
225,2010-10-01,
226,2010-11-01,
227,2010-12-01,
228,2011-01-01,
229,2011-02-01,
230,2011-03-01,
231,2011-04-01,
232,2011-05-01,860907.0
233,2011-06-01,862707.0
234,2011-07-01,869473.0
235,2011-08-01,878570.0
236,2011-09-01,885299.0
237,2011-10-01,885950.0
238,2011-11-01,898123.0
239,2011-12-01,912307.0
240,2012-01-01,917117.0
241,2012-02-01,930326.0
242,2012-03-01,930135.0
243,2012-04-01,985311.0
244,2012-05-01,984541.0
245,2012-06-01,988567.0
246,2012-07-01,996296.0
247,2012-08-01,978743.0
248,2012-09-01,980813.0
249,2012-10-01,982495.0
250,2012-11-01,984447.0
251,2012-12-01,992012.0
252,2013-01-01,989185.0
253,2013-02-01,999763.0
254,2013-03-01,991166.0
255,2013-04-01,996190.0
256,2013-05-01,1004706.0
257,2013-06-01,1029358.0
258,2013-07-01,1034292.0
259,2013-08-01,1032391.0
260,2013-09-01,1041227.0
261,2013-10-01,1045409.0
262,2013-11-01,1058499.0
263,2013-12-01,1061530.0
264,2014-01-01,1060117.0
265,2014-02-01,1062596.0
266,2014-03-01,1068248.0
267,2014-04-01,1080965.0
268,2014-05-01,1087413.0
269,2014-06-01,1096811.0
270,2014-07-01,1158521.0
271,2014-08-01,1165001.0
272,2014-09-01,1168688.0
273,2014-10-01,1174044.0
274,2014-11-01,1178925.0
275,2014-12-01,1167591.0
276,2015-01-01,1163436.0
277,2015-02-01,1156892.0
278,2015-03-01,1156447.0
279,2015-04-01,1203136.0
280,2015-05-01,1195486.0
281,2015-06-01,1195817.0
282,2015-07-01,1197453.0
283,2015-08-01,1195255.0
284,2015-09-01,1187441.0
285,2015-10-01,1192026.0
286,2015-11-01,1194047.0
287,2015-12-01,1187624.0
288,2016-01-01,1187714.0
289,2016-02-01,1183667.0
290,2016-03-01,1182514.0
291,2016-04-01,1137029.0
292,2016-05-01,1139364.0
293,2016-06-01,1127885.0
294,2016-07-01,1126550.0
295,2016-08-01,1123425.0
296,2016-09-01,1119264.0
297,2016-10-01,1128646.0
298,2016-11-01,1126738.0
299,2016-12-01,1119363.0
300,2017-01-01,1114307.0
301,2017-02-01,1114713.0
302,2017-03-01,1119042.0
303,2017-04-01,1122947.0
304,2017-05-01,1120134.0
305,2017-06-01,1135639.0
306,2017-07-01,1131794.0
307,2017-08-01,1132333.0
308,2017-09-01,1135073.0
309,2017-10-01,1134617.0
310,2017-11-01,1136997.0
311,2017-12-01,1144099.0
312,2018-01-01,1140851.0
313,2018-02-01,1143293.0
314,2018-03-01,1153966.0
315,2018-04-01,1153353.0
316,2018-05-01,1160562.0
317,2018-06-01,1165082.0
318,2018-07-01,1164726.0
319,2018-08-01,1176472.0
320,2018-09-01,1186063.0
321,2018-10-01,1183035.0
322,2018-11-01,1181650.0
323,2018-12-01,1180125.0
324,2019-01-01,1181865.0
325,2019-02-01,1177643.0
326,2019-03-01,1181868.0
327,2019-04-01,1179098.0
328,2019-05-01,1171228.0
329,2019-06-01,1160358.0
330,2019-07-01,1161639.0
331,2019-08-01,1162330.0
332,2019-09-01,1163542.0
333,2019-10-01,1164818.0
334,2019-11-01,1158974.0
335,2019-12-01,1155976.0
336,2020-01-01,1157012.0
337,2020-02-01,1158641.0
338,2020-03-01,1135165.0
339,2020-04-01,1107809.0
340,2020-05-01,1108567.0
341,2020-06-01,1092421.0
342,2020-07-01,1084435.0
343,2020-08-01,1078447.0
344,2020-09-01,1075748.0
345,2020-10-01,1073151.0
346,2020-11-01,1072883.0
347,2020-12-01,1070372.0
348,2021-01-01,1072561.0
349,2021-02-01,1082011.0
350,2021-03-01,1087665.0
351,2021-04-01,1197002.0
352,2021-05-01,1209278.0
353,2021-06-01,1222986.0
354,2021-07-01,1225369.0
355,2021-08-01,1239334.0
356,2021-09-01,1247074.0
357,2021-10-01,1249687.0
358,2021-11-01,1259882.0
359,2021-12-01,1267535.0
360,2022-01-01,1283229.0
361,2022-02-01,1288357.0
362,2022-03-01,1294611.0
363,2022-04-01,1106667.0
364,2022-05-01,1109800.0
365,2022-06-01,1117614.0
366,2022-07-01,1126540.0
367,2022-08-01,1132245.0
368,2022-09-01,1137464.0
369,2022-10-01,1144273.0
370,2022-11-01,1143170.0
371,2022-12-01,1158241.0
372,2023-01-01,1156999.0
373,2023-02-01,1155433.0
374,2023-03-01,1160180.0
375,2023-04-01,1291479.0
376,2023-05-01,1302035.0
377,2023-06-01,1325307.0
774,,
