,date,value_og
635,1968-07-01,
636,1968-08-01,
637,1968-09-01,
638,1968-10-01,
639,1968-11-01,
640,1968-12-01,
641,1969-01-01,
642,1969-02-01,
643,1969-03-01,
644,1969-04-01,
645,1969-05-01,
646,1969-06-01,
647,1969-07-01,
648,1969-08-01,
649,1969-09-01,
650,1969-10-01,
651,1969-11-01,
652,1969-12-01,
653,1970-01-01,
654,1970-02-01,
655,1970-03-01,
656,1970-04-01,
657,1970-05-01,
658,1970-06-01,
659,1970-07-01,
660,1970-08-01,
661,1970-09-01,
662,1970-10-01,
663,1970-11-01,
664,1970-12-01,
665,1971-01-01,
666,1971-02-01,
667,1971-03-01,
668,1971-04-01,
669,1971-05-01,
670,1971-06-01,
671,1971-07-01,
672,1971-08-01,
673,1971-09-01,
674,1971-10-01,
675,1971-11-01,
676,1971-12-01,
677,1972-01-01,
678,1972-02-01,
679,1972-03-01,
680,1972-04-01,
681,1972-05-01,
682,1972-06-01,
683,1972-07-01,
684,1972-08-01,
685,1972-09-01,
686,1972-10-01,
687,1972-11-01,
688,1972-12-01,
689,1973-01-01,
690,1973-02-01,
691,1973-03-01,
692,1973-04-01,
693,1973-05-01,
694,1973-06-01,
695,1973-07-01,
696,1973-08-01,
697,1973-09-01,
698,1973-10-01,
699,1973-11-01,
700,1973-12-01,
701,1974-01-01,
702,1974-02-01,
703,1974-03-01,
704,1974-04-01,
705,1974-05-01,
706,1974-06-01,
707,1974-07-01,
708,1974-08-01,
709,1974-09-01,
710,1974-10-01,
711,1974-11-01,
712,1974-12-01,
713,1975-01-01,
714,1975-02-01,
715,1975-03-01,
716,1975-04-01,
717,1975-05-01,
718,1975-06-01,
719,1975-07-01,
720,1975-08-01,
721,1975-09-01,
722,1975-10-01,
723,1975-11-01,
724,1975-12-01,
725,1976-01-01,
726,1976-02-01,
727,1976-03-01,
728,1976-04-01,
729,1976-05-01,
730,1976-06-01,
731,1976-07-01,
732,1976-08-01,
733,1976-09-01,
734,1976-10-01,
735,1976-11-01,
736,1976-12-01,
737,1977-01-01,
738,1977-02-01,
739,1977-03-01,
740,1977-04-01,
741,1977-05-01,
742,1977-06-01,
743,1977-07-01,
744,1977-08-01,
745,1977-09-01,
746,1977-10-01,
747,1977-11-01,
748,1977-12-01,
749,1978-01-01,
750,1978-02-01,
751,1978-03-01,
752,1978-04-01,
753,1978-05-01,
754,1978-06-01,
755,1978-07-01,
756,1978-08-01,
757,1978-09-01,
758,1978-10-01,
759,1978-11-01,
760,1978-12-01,
761,1979-01-01,
762,1979-02-01,
763,1979-03-01,
764,1979-04-01,
765,1979-05-01,
766,1979-06-01,
767,1979-07-01,
768,1979-08-01,
769,1979-09-01,
770,1979-10-01,
771,1979-11-01,
772,1979-12-01,
773,1980-01-01,
0,1980-02-01,4861.0
1,1980-03-01,4695.0
2,1980-04-01,4558.0
3,1980-05-01,4601.0
4,1980-06-01,4377.0
5,1980-07-01,4320.0
6,1980-08-01,4355.0
7,1980-09-01,4399.0
8,1980-10-01,4437.0
9,1980-11-01,4472.0
10,1980-12-01,4497.0
11,1981-01-01,4612.0
12,1981-02-01,4500.0
13,1981-03-01,4516.0
14,1981-04-01,4426.0
15,1981-05-01,4315.0
16,1981-06-01,4263.0
17,1981-07-01,4253.0
18,1981-08-01,4265.0
19,1981-09-01,4253.0
20,1981-10-01,4249.0
21,1981-11-01,4242.0
22,1981-12-01,4194.0
23,1982-01-01,4052.0
24,1982-02-01,4146.0
25,1982-03-01,4122.0
26,1982-04-01,4026.0
27,1982-05-01,3899.0
28,1982-06-01,3952.0
29,1982-07-01,3932.0
30,1982-08-01,3902.0
31,1982-09-01,3890.0
32,1982-10-01,3867.0
33,1982-11-01,3850.0
34,1982-12-01,3818.0
35,1983-01-01,3927.0
36,1983-02-01,3782.0
37,1983-03-01,3768.0
38,1983-04-01,3808.0
39,1983-05-01,3866.0
40,1983-06-01,3946.0
41,1983-07-01,3984.0
42,1983-08-01,4024.0
43,1983-09-01,4050.0
44,1983-10-01,4089.0
45,1983-11-01,4099.0
46,1983-12-01,4110.0
47,1984-01-01,4194.0
48,1984-02-01,4212.0
49,1984-03-01,4178.0
50,1984-04-01,4244.0
51,1984-05-01,4306.0
52,1984-06-01,4363.0
53,1984-07-01,4380.0
54,1984-08-01,4357.0
55,1984-09-01,4371.0
56,1984-10-01,4388.0
57,1984-11-01,4414.0
58,1984-12-01,4447.0
59,1985-01-01,4522.0
60,1985-02-01,4480.0
61,1985-03-01,4618.0
62,1985-04-01,4676.0
63,1985-05-01,4680.0
64,1985-06-01,4649.0
65,1985-07-01,4658.0
66,1985-08-01,4678.0
67,1985-09-01,4725.0
68,1985-10-01,4755.0
69,1985-11-01,4750.0
70,1985-12-01,4764.0
71,1986-01-01,4918.0
72,1986-02-01,4884.0
73,1986-03-01,4867.0
74,1986-04-01,4954.0
75,1986-05-01,4991.0
76,1986-06-01,4946.0
77,1986-07-01,4992.0
78,1986-08-01,5036.0
79,1986-09-01,5014.0
80,1986-10-01,5010.0
81,1986-11-01,5008.0
82,1986-12-01,5004.0
83,1987-01-01,5139.0
84,1987-02-01,5111.0
85,1987-03-01,5047.0
86,1987-04-01,5082.0
87,1987-05-01,4996.0
88,1987-06-01,5008.0
89,1987-07-01,5009.0
90,1987-08-01,5007.0
91,1987-09-01,4974.0
92,1987-10-01,5019.0
93,1987-11-01,5078.0
94,1987-12-01,5132.0
95,1988-01-01,5072.0
96,1988-02-01,5166.0
97,1988-03-01,5254.0
98,1988-04-01,5262.0
99,1988-05-01,5234.0
100,1988-06-01,5294.0
101,1988-07-01,5319.0
102,1988-08-01,5328.0
103,1988-09-01,5351.0
104,1988-10-01,5356.0
105,1988-11-01,5419.0
106,1988-12-01,5418.0
107,1989-01-01,5538.0
108,1989-02-01,5513.0
109,1989-03-01,5466.0
110,1989-04-01,5485.0
111,1989-05-01,5261.0
112,1989-06-01,5270.0
113,1989-07-01,5318.0
114,1989-08-01,5325.0
115,1989-09-01,5316.0
116,1989-10-01,5329.0
117,1989-11-01,5350.0
118,1989-12-01,5322.0
119,1990-01-01,5409.0
120,1990-02-01,5468.0
121,1990-03-01,5418.0
122,1990-04-01,5334.0
123,1990-05-01,5313.0
124,1990-06-01,5292.0
125,1990-07-01,5230.0
126,1990-08-01,5191.0
127,1990-09-01,5174.0
128,1990-10-01,5103.0
129,1990-11-01,5033.0
130,1990-12-01,4995.0
131,1991-01-01,4832.0
132,1991-02-01,4860.0
133,1991-03-01,4788.0
134,1991-04-01,4771.0
135,1991-05-01,4696.0
136,1991-06-01,4701.0
137,1991-07-01,4687.0
138,1991-08-01,4677.0
139,1991-09-01,4685.0
140,1991-10-01,4668.0
141,1991-11-01,4576.0
142,1991-12-01,4596.0
143,1992-01-01,4587.0
144,1992-02-01,4570.0
145,1992-03-01,4584.0
146,1992-04-01,4583.0
147,1992-05-01,4609.0
148,1992-06-01,4595.0
149,1992-07-01,4588.0
150,1992-08-01,4577.0
151,1992-09-01,4565.0
152,1992-10-01,4595.0
153,1992-11-01,4587.0
154,1992-12-01,4579.0
155,1993-01-01,4544.0
156,1993-02-01,4654.0
157,1993-03-01,4593.0
158,1993-04-01,4588.0
159,1993-05-01,4584.0
160,1993-06-01,4566.0
161,1993-07-01,4594.0
162,1993-08-01,4588.0
163,1993-09-01,4596.0
164,1993-10-01,4625.0
165,1993-11-01,4652.0
166,1993-12-01,4662.0
167,1994-01-01,4660.0
168,1994-02-01,4623.0
169,1994-03-01,4717.0
170,1994-04-01,4796.0
171,1994-05-01,4905.0
172,1994-06-01,4922.0
173,1994-07-01,4948.0
174,1994-08-01,4943.0
175,1994-09-01,4960.0
176,1994-10-01,4975.0
177,1994-11-01,5047.0
178,1994-12-01,5041.0
179,1995-01-01,5071.0
180,1995-02-01,5059.0
181,1995-03-01,5115.0
182,1995-04-01,5110.0
183,1995-05-01,5180.0
184,1995-06-01,5233.0
185,1995-07-01,5231.0
186,1995-08-01,5229.0
187,1995-09-01,5247.0
188,1995-10-01,5286.0
189,1995-11-01,5289.0
190,1995-12-01,5303.0
191,1996-01-01,5315.0
192,1996-02-01,5435.0
193,1996-03-01,5415.0
194,1996-04-01,5378.0
195,1996-05-01,5379.0
196,1996-06-01,5406.0
197,1996-07-01,5431.0
198,1996-08-01,5432.0
199,1996-09-01,5447.0
200,1996-10-01,5455.0
201,1996-11-01,5475.0
202,1996-12-01,5510.0
203,1997-01-01,5533.0
204,1997-02-01,5644.0
205,1997-03-01,5616.0
206,1997-04-01,5570.0
207,1997-05-01,5622.0
208,1997-06-01,5623.0
209,1997-07-01,5627.0
210,1997-08-01,5632.0
211,1997-09-01,5636.0
212,1997-10-01,5657.0
213,1997-11-01,5679.0
214,1997-12-01,5730.0
215,1998-01-01,5834.0
216,1998-02-01,5880.0
217,1998-03-01,5789.0
218,1998-04-01,5828.0
219,1998-05-01,5917.0
220,1998-06-01,5937.0
221,1998-07-01,5960.0
222,1998-08-01,5983.0
223,1998-09-01,5971.0
224,1998-10-01,5987.0
225,1998-11-01,6060.0
226,1998-12-01,6158.0
227,1999-01-01,6165.0
228,1999-02-01,6239.0
229,1999-03-01,6202.0
230,1999-04-01,6204.0
231,1999-05-01,6236.0
232,1999-06-01,6264.0
233,1999-07-01,6282.0
234,1999-08-01,6243.0
235,1999-09-01,6266.0
236,1999-10-01,6302.0
237,1999-11-01,6368.0
238,1999-12-01,6385.0
239,2000-01-01,6507.0
240,2000-02-01,6483.0
241,2000-03-01,6574.0
242,2000-04-01,6519.0
243,2000-05-01,6663.0
244,2000-06-01,6673.0
245,2000-07-01,6674.0
246,2000-08-01,6673.0
247,2000-09-01,6705.0
248,2000-10-01,6742.0
249,2000-11-01,6736.0
250,2000-12-01,6725.0
251,2001-01-01,6861.0
252,2001-02-01,6891.0
253,2001-03-01,6893.0
254,2001-04-01,6840.0
255,2001-05-01,6882.0
256,2001-06-01,6879.0
257,2001-07-01,6868.0
258,2001-08-01,6878.0
259,2001-09-01,6859.0
260,2001-10-01,6832.0
261,2001-11-01,6852.0
262,2001-12-01,6854.0
263,2002-01-01,6793.0
264,2002-02-01,6812.0
265,2002-03-01,6780.0
266,2002-04-01,6695.0
267,2002-05-01,6539.0
268,2002-06-01,6552.0
269,2002-07-01,6525.0
270,2002-08-01,6553.0
271,2002-09-01,6552.0
272,2002-10-01,6540.0
273,2002-11-01,6541.0
274,2002-12-01,6543.0
275,2003-01-01,6567.0
276,2003-02-01,6522.0
277,2003-03-01,6543.0
278,2003-04-01,6556.0
279,2003-05-01,6783.0
280,2003-06-01,6801.0
281,2003-07-01,6804.0
282,2003-08-01,6822.0
283,2003-09-01,6837.0
284,2003-10-01,6847.0
285,2003-11-01,6856.0
286,2003-12-01,6873.0
287,2004-01-01,6808.0
288,2004-02-01,6784.0
289,2004-03-01,6862.0
290,2004-04-01,6874.0
291,2004-05-01,6909.0
292,2004-06-01,6911.0
293,2004-07-01,6916.0
294,2004-08-01,6930.0
295,2004-09-01,6931.0
296,2004-10-01,7016.0
297,2004-11-01,7034.0
298,2004-12-01,7032.0
299,2005-01-01,7065.0
300,2005-02-01,7116.0
301,2005-03-01,7147.0
302,2005-04-01,7209.0
303,2005-05-01,7227.0
304,2005-06-01,7237.0
305,2005-07-01,7235.0
306,2005-08-01,7262.0
307,2005-09-01,7285.0
308,2005-10-01,7312.0
309,2005-11-01,7356.0
310,2005-12-01,7332.0
311,2006-01-01,7460.0
312,2006-02-01,7512.0
313,2006-03-01,7504.0
314,2006-04-01,7510.0
315,2006-05-01,7512.0
316,2006-06-01,7505.0
317,2006-07-01,7503.0
318,2006-08-01,7521.0
319,2006-09-01,7535.0
320,2006-10-01,7491.0
321,2006-11-01,7458.0
322,2006-12-01,7455.0
323,2007-01-01,7715.0
324,2007-02-01,7650.0
325,2007-03-01,7713.0
326,2007-04-01,7680.0
327,2007-05-01,7671.0
328,2007-06-01,7681.0
329,2007-07-01,7650.0
330,2007-08-01,7629.0
331,2007-09-01,7613.0
332,2007-10-01,7601.0
333,2007-11-01,7562.0
334,2007-12-01,7489.0
335,2008-01-01,7448.0
336,2008-02-01,7401.0
337,2008-03-01,7338.0
338,2008-04-01,7275.0
339,2008-05-01,7257.0
340,2008-06-01,7204.0
341,2008-07-01,7175.0
342,2008-08-01,7168.0
343,2008-09-01,7125.0
344,2008-10-01,7069.0
345,2008-11-01,6952.0
346,2008-12-01,6833.0
347,2009-01-01,6742.0
348,2009-02-01,6619.0
349,2009-03-01,6473.0
350,2009-04-01,6348.0
351,2009-05-01,6303.0
352,2009-06-01,6240.0
353,2009-07-01,6148.0
354,2009-08-01,6093.0
355,2009-09-01,6038.0
356,2009-10-01,5966.0
357,2009-11-01,5960.0
358,2009-12-01,5907.0
359,2010-01-01,5625.0
360,2010-02-01,5555.0
361,2010-03-01,5592.0
362,2010-04-01,5625.0
363,2010-05-01,5591.0
364,2010-06-01,5582.0
365,2010-07-01,5573.0
366,2010-08-01,5611.0
367,2010-09-01,5604.0
368,2010-10-01,5625.0
369,2010-11-01,5615.0
370,2010-12-01,5603.0
371,2011-01-01,5455.0
372,2011-02-01,5509.0
373,2011-03-01,5514.0
374,2011-04-01,5524.0
375,2011-05-01,5529.0
376,2011-06-01,5513.0
377,2011-07-01,5532.0
378,2011-08-01,5524.0
379,2011-09-01,5551.0
380,2011-10-01,5525.0
381,2011-11-01,5522.0
382,2011-12-01,5544.0
383,2012-01-01,5572.0
384,2012-02-01,5554.0
385,2012-03-01,5551.0
386,2012-04-01,5558.0
387,2012-05-01,5516.0
388,2012-06-01,5509.0
389,2012-07-01,5513.0
390,2012-08-01,5515.0
391,2012-09-01,5523.0
392,2012-10-01,5539.0
393,2012-11-01,5514.0
394,2012-12-01,5564.0
395,2013-01-01,5731.0
396,2013-02-01,5784.0
397,2013-03-01,5802.0
398,2013-04-01,5790.0
399,2013-05-01,5804.0
400,2013-06-01,5812.0
401,2013-07-01,5793.0
402,2013-08-01,5798.0
403,2013-09-01,5826.0
404,2013-10-01,5834.0
405,2013-11-01,5851.0
406,2013-12-01,5833.0
407,2014-01-01,5922.0
408,2014-02-01,5941.0
409,2014-03-01,5964.0
410,2014-04-01,6000.0
411,2014-05-01,6004.0
412,2014-06-01,6015.0
413,2014-07-01,6041.0
414,2014-08-01,6068.0
415,2014-09-01,6079.0
416,2014-10-01,6095.0
417,2014-11-01,6109.0
418,2014-12-01,6166.0
419,2015-01-01,6314.0
420,2015-02-01,6353.0
421,2015-03-01,6344.0
422,2015-04-01,6383.0
423,2015-05-01,6387.0
424,2015-06-01,6380.0
425,2015-07-01,6383.0
426,2015-08-01,6388.0
427,2015-09-01,6396.0
428,2015-10-01,6434.0
429,2015-11-01,6490.0
430,2015-12-01,6538.0
431,2016-01-01,6615.0
432,2016-02-01,6631.0
433,2016-03-01,6672.0
434,2016-04-01,6670.0
435,2016-05-01,6645.0
436,2016-06-01,6643.0
437,2016-07-01,6652.0
438,2016-08-01,6640.0
439,2016-09-01,6669.0
440,2016-10-01,6679.0
441,2016-11-01,6704.0
442,2016-12-01,6699.0
443,2017-01-01,6809.0
444,2017-02-01,6881.0
445,2017-03-01,6882.0
446,2017-04-01,6877.0
447,2017-05-01,6881.0
448,2017-06-01,6896.0
449,2017-07-01,6899.0
450,2017-08-01,6918.0
451,2017-09-01,6911.0
452,2017-10-01,6930.0
453,2017-11-01,6955.0
454,2017-12-01,6993.0
455,2018-01-01,7099.0
456,2018-02-01,7173.0
457,2018-03-01,7150.0
458,2018-04-01,7174.0
459,2018-05-01,7210.0
460,2018-06-01,7222.0
461,2018-07-01,7242.0
462,2018-08-01,7259.0
463,2018-09-01,7286.0
464,2018-10-01,7318.0
465,2018-11-01,7312.0
466,2018-12-01,7352.0
467,2019-01-01,7464.0
468,2019-02-01,7422.0
469,2019-03-01,7447.0
470,2019-04-01,7486.0
471,2019-05-01,7482.0
472,2019-06-01,7508.0
473,2019-07-01,7505.0
474,2019-08-01,7514.0
475,2019-09-01,7510.0
476,2019-10-01,7527.0
477,2019-11-01,7530.0
478,2019-12-01,7551.0
479,2020-01-01,7594.0
480,2020-02-01,7646.0
481,2020-03-01,7605.0
482,2020-04-01,6631.0
483,2020-05-01,7043.0
484,2020-06-01,7167.0
485,2020-07-01,7195.0
486,2020-08-01,7214.0
487,2020-09-01,7245.0
488,2020-10-01,7345.0
489,2020-11-01,7360.0
490,2020-12-01,7413.0
491,2021-01-01,7392.0
492,2021-02-01,7340.0
493,2021-03-01,7466.0
494,2021-04-01,7452.0
495,2021-05-01,7423.0
496,2021-06-01,7410.0
497,2021-07-01,7421.0
498,2021-08-01,7416.0
499,2021-09-01,7447.0
500,2021-10-01,7498.0
501,2021-11-01,7533.0
502,2021-12-01,7560.0
503,2022-01-01,7523.0
504,2022-02-01,7613.0
505,2022-03-01,7628.0
506,2022-04-01,7628.0
507,2022-05-01,7664.0
508,2022-06-01,7670.0
509,2022-07-01,7706.0
510,2022-08-01,7708.0
511,2022-09-01,7719.0
512,2022-10-01,7721.0
513,2022-11-01,7750.0
514,2022-12-01,7777.0
515,2023-01-01,7884.0
516,2023-02-01,7918.0
517,2023-03-01,7888.0
518,2023-04-01,7903.0
519,2023-05-01,7928.0
520,2023-06-01,7947.0
774,,
