,date,value_og
635,1968-07-01,
636,1968-08-01,
637,1968-09-01,
638,1968-10-01,
639,1968-11-01,
640,1968-12-01,
641,1969-01-01,
642,1969-02-01,
643,1969-03-01,
644,1969-04-01,
645,1969-05-01,
646,1969-06-01,
647,1969-07-01,
648,1969-08-01,
649,1969-09-01,
650,1969-10-01,
651,1969-11-01,
652,1969-12-01,
653,1970-01-01,
654,1970-02-01,
655,1970-03-01,
656,1970-04-01,
657,1970-05-01,
658,1970-06-01,
659,1970-07-01,
660,1970-08-01,
661,1970-09-01,
662,1970-10-01,
663,1970-11-01,
664,1970-12-01,
665,1971-01-01,
666,1971-02-01,
667,1971-03-01,
668,1971-04-01,
669,1971-05-01,
670,1971-06-01,
671,1971-07-01,
672,1971-08-01,
673,1971-09-01,
674,1971-10-01,
675,1971-11-01,
676,1971-12-01,
677,1972-01-01,
678,1972-02-01,
679,1972-03-01,
680,1972-04-01,
681,1972-05-01,
682,1972-06-01,
683,1972-07-01,
684,1972-08-01,
685,1972-09-01,
686,1972-10-01,
687,1972-11-01,
688,1972-12-01,
689,1973-01-01,
690,1973-02-01,
691,1973-03-01,
692,1973-04-01,
693,1973-05-01,
694,1973-06-01,
695,1973-07-01,
696,1973-08-01,
697,1973-09-01,
698,1973-10-01,
699,1973-11-01,
700,1973-12-01,
701,1974-01-01,
702,1974-02-01,
703,1974-03-01,
704,1974-04-01,
705,1974-05-01,
706,1974-06-01,
707,1974-07-01,
708,1974-08-01,
709,1974-09-01,
710,1974-10-01,
711,1974-11-01,
712,1974-12-01,
713,1975-01-01,
714,1975-02-01,
715,1975-03-01,
716,1975-04-01,
717,1975-05-01,
718,1975-06-01,
719,1975-07-01,
720,1975-08-01,
721,1975-09-01,
722,1975-10-01,
723,1975-11-01,
724,1975-12-01,
725,1976-01-01,
726,1976-02-01,
727,1976-03-01,
728,1976-04-01,
729,1976-05-01,
730,1976-06-01,
731,1976-07-01,
732,1976-08-01,
733,1976-09-01,
734,1976-10-01,
735,1976-11-01,
736,1976-12-01,
737,1977-01-01,
738,1977-02-01,
739,1977-03-01,
740,1977-04-01,
741,1977-05-01,
742,1977-06-01,
743,1977-07-01,
744,1977-08-01,
745,1977-09-01,
746,1977-10-01,
747,1977-11-01,
748,1977-12-01,
749,1978-01-01,
750,1978-02-01,
751,1978-03-01,
752,1978-04-01,
753,1978-05-01,
754,1978-06-01,
755,1978-07-01,
756,1978-08-01,
757,1978-09-01,
758,1978-10-01,
759,1978-11-01,
760,1978-12-01,
761,1979-01-01,
762,1979-02-01,
763,1979-03-01,
764,1979-04-01,
765,1979-05-01,
766,1979-06-01,
767,1979-07-01,
768,1979-08-01,
769,1979-09-01,
770,1979-10-01,
771,1979-11-01,
772,1979-12-01,
773,1980-01-01,
0,1980-02-01,153.0
1,1980-03-01,151.2
2,1980-04-01,148.5
3,1980-05-01,145.5
4,1980-06-01,141.2
5,1980-07-01,138.8
6,1980-08-01,140.5
7,1980-09-01,142.4
8,1980-10-01,146.0
9,1980-11-01,148.5
10,1980-12-01,150.7
11,1981-01-01,151.8
12,1981-02-01,150.8
13,1981-03-01,151.7
14,1981-04-01,152.8
15,1981-05-01,152.8
16,1981-06-01,152.7
17,1981-07-01,153.4
18,1981-08-01,152.8
19,1981-09-01,152.1
20,1981-10-01,149.5
21,1981-11-01,146.5
22,1981-12-01,143.3
23,1982-01-01,139.1
24,1982-02-01,141.8
25,1982-03-01,141.2
26,1982-04-01,140.7
27,1982-05-01,140.3
28,1982-06-01,138.4
29,1982-07-01,138.1
30,1982-08-01,138.0
31,1982-09-01,137.3
32,1982-10-01,136.3
33,1982-11-01,135.6
34,1982-12-01,134.7
35,1983-01-01,136.2
36,1983-02-01,137.3
37,1983-03-01,139.1
38,1983-04-01,142.6
39,1983-05-01,144.3
40,1983-06-01,145.9
41,1983-07-01,148.6
42,1983-08-01,150.5
43,1983-09-01,153.7
44,1983-10-01,154.8
45,1983-11-01,156.3
46,1983-12-01,156.9
47,1984-01-01,158.1
48,1984-02-01,159.9
49,1984-03-01,160.7
50,1984-04-01,163.1
51,1984-05-01,163.2
52,1984-06-01,163.6
53,1984-07-01,165.6
54,1984-08-01,166.2
55,1984-09-01,165.1
56,1984-10-01,165.2
57,1984-11-01,165.0
58,1984-12-01,166.2
59,1985-01-01,166.6
60,1985-02-01,164.7
61,1985-03-01,165.4
62,1985-04-01,165.4
63,1985-05-01,165.3
64,1985-06-01,124.6
65,1985-07-01,124.9
66,1985-08-01,124.8
67,1985-09-01,124.7
68,1985-10-01,124.9
69,1985-11-01,125.1
70,1985-12-01,126.0
71,1986-01-01,126.7
72,1986-02-01,125.7
73,1986-03-01,125.1
74,1986-04-01,125.1
75,1986-05-01,124.2
76,1986-06-01,124.1
77,1986-07-01,124.1
78,1986-08-01,124.8
79,1986-09-01,125.3
80,1986-10-01,125.2
81,1986-11-01,125.9
82,1986-12-01,126.6
83,1987-01-01,126.9
84,1987-02-01,127.3
85,1987-03-01,126.7
86,1987-04-01,126.3
87,1987-05-01,127.8
88,1987-06-01,128.2
89,1987-07-01,129.8
90,1987-08-01,130.7
91,1987-09-01,131.2
92,1987-10-01,131.7
93,1987-11-01,132.5
94,1987-12-01,133.3
95,1988-01-01,133.8
96,1988-02-01,134.4
97,1988-03-01,134.6
98,1988-04-01,135.6
99,1988-05-01,136.0
100,1988-06-01,136.6
101,1988-07-01,137.7
102,1988-08-01,138.2
103,1988-09-01,138.3
104,1988-10-01,139.2
105,1988-11-01,139.9
106,1988-12-01,140.2
107,1989-01-01,141.1
108,1989-02-01,141.1
109,1989-03-01,141.0
110,1989-04-01,141.1
111,1989-05-01,141.4
112,1989-06-01,141.1
113,1989-07-01,141.7
114,1989-08-01,142.4
115,1989-09-01,142.3
116,1989-10-01,141.4
117,1989-11-01,141.5
118,1989-12-01,142.8
119,1990-01-01,140.9
120,1990-02-01,141.8
121,1990-03-01,108.8
122,1990-04-01,108.7
123,1990-05-01,109.7
124,1990-06-01,109.8
125,1990-07-01,109.9
126,1990-08-01,109.8
127,1990-09-01,110.7
128,1990-10-01,109.6
129,1990-11-01,107.5
130,1990-12-01,107.1
131,1991-01-01,106.5
132,1991-02-01,105.7
133,1991-03-01,105.3
134,1991-04-01,105.1
135,1991-05-01,105.8
136,1991-06-01,106.9
137,1991-07-01,107.6
138,1991-08-01,108.2
139,1991-09-01,108.1
140,1991-10-01,108.2
141,1991-11-01,107.8
142,1991-12-01,107.8
143,1992-01-01,106.7
144,1992-02-01,107.2
145,1992-03-01,107.2
146,1992-04-01,108.2
147,1992-05-01,108.8
148,1992-06-01,108.2
149,1992-07-01,108.9
150,1992-08-01,108.6
151,1992-09-01,108.6
152,1992-10-01,109.0
153,1992-11-01,109.7
154,1992-12-01,110.5
155,1993-01-01,111.0
156,1993-02-01,111.8
157,1993-03-01,112.0
158,1993-04-01,110.0
159,1993-05-01,110.4
160,1993-06-01,110.1
161,1993-07-01,110.6
162,1993-08-01,111.1
163,1993-09-01,111.0
164,1993-10-01,112.2
165,1993-11-01,113.2
166,1993-12-01,114.0
167,1994-01-01,114.4
168,1994-02-01,115.1
169,1994-03-01,115.6
170,1994-04-01,116.0
171,1994-05-01,116.1
172,1994-06-01,116.8
173,1994-07-01,117.2
174,1994-08-01,118.5
175,1994-09-01,118.7
176,1994-10-01,119.8
177,1994-11-01,120.2
178,1994-12-01,121.4
179,1995-01-01,121.9
180,1995-02-01,122.6
181,1995-03-01,121.9
182,1995-04-01,121.1
183,1995-05-01,120.9
184,1995-06-01,121.0
185,1995-07-01,121.3
186,1995-08-01,123.0
187,1995-09-01,122.6
188,1995-10-01,122.5
189,1995-11-01,122.8
190,1995-12-01,122.8
191,1996-01-01,121.9
192,1996-02-01,123.7
193,1996-03-01,123.5
194,1996-04-01,124.5
195,1996-05-01,125.3
196,1996-06-01,125.7
197,1996-07-01,126.2
198,1996-08-01,126.9
199,1996-09-01,127.1
200,1996-10-01,126.6
201,1996-11-01,128.0
202,1996-12-01,129.1
203,1997-01-01,117.689
204,1997-02-01,118.13
205,1997-03-01,119.59
206,1997-04-01,118.994
207,1997-05-01,119.737
208,1997-06-01,119.886
209,1997-07-01,119.811
210,1997-08-01,121.315
211,1997-09-01,122.387
212,1997-10-01,122.694
213,1997-11-01,127.327
214,1997-12-01,128.135
215,1998-01-01,127.925
216,1998-02-01,128.103
217,1998-03-01,127.693
218,1998-04-01,127.808
219,1998-05-01,128.763
220,1998-06-01,128.072
221,1998-07-01,126.788
222,1998-08-01,129.096
223,1998-09-01,128.658
224,1998-10-01,128.289
225,1998-11-01,131.811
226,1998-12-01,132.774
227,1999-01-01,132.506
228,1999-02-01,132.593
229,1999-03-01,132.755
230,1999-04-01,133.966
231,1999-05-01,134.126
232,1999-06-01,134.184
233,1999-07-01,135.148
234,1999-08-01,135.63
235,1999-09-01,135.043
236,1999-10-01,136.133
237,1999-11-01,139.542
238,1999-12-01,140.492
239,2000-01-01,141.485
240,2000-02-01,142.075
241,2000-03-01,142.017
242,2000-04-01,143.683
243,2000-05-01,144.159
244,2000-06-01,144.602
245,2000-07-01,145.319
246,2000-08-01,145.681
247,2000-09-01,145.96
248,2000-10-01,146.316
249,2000-11-01,148.602
250,2000-12-01,147.306
251,2001-01-01,146.997
252,2001-02-01,146.001
253,2001-03-01,146.466
254,2001-04-01,144.866
255,2001-05-01,143.12
256,2001-06-01,142.501
257,2001-07-01,142.849
258,2001-08-01,141.499
259,2001-09-01,140.3
260,2001-10-01,139.307
261,2001-11-01,137.139
262,2001-12-01,136.737
263,2002-01-01,136.518
264,2002-02-01,137.634
265,2002-03-01,138.845
266,2002-04-01,139.151
267,2002-05-01,139.334
268,2002-06-01,140.57
269,2002-07-01,140.687
270,2002-08-01,140.542
271,2002-09-01,140.493
272,2002-10-01,139.293
273,2002-11-01,110.796
274,2002-12-01,110.602
275,2003-01-01,111.129
276,2003-02-01,111.108
277,2003-03-01,110.14
278,2003-04-01,109.656
279,2003-05-01,109.583
280,2003-06-01,109.678
281,2003-07-01,110.037
282,2003-08-01,110.213
283,2003-09-01,110.602
284,2003-10-01,111.751
285,2003-11-01,112.946
286,2003-12-01,113.187
287,2004-01-01,113.795
288,2004-02-01,114.59
289,2004-03-01,114.523
290,2004-04-01,115.423
291,2004-05-01,116.947
292,2004-06-01,116.19
293,2004-07-01,116.213
294,2004-08-01,116.62
295,2004-09-01,116.666
296,2004-10-01,117.592
297,2004-11-01,117.6
298,2004-12-01,117.813
299,2005-01-01,117.667
300,2005-02-01,118.393
301,2005-03-01,118.527
302,2005-04-01,118.277
303,2005-05-01,118.641
304,2005-06-01,119.657
305,2005-07-01,119.444
306,2005-08-01,119.678
307,2005-09-01,118.016
308,2005-10-01,107.877
309,2005-11-01,108.96
310,2005-12-01,109.762
311,2006-01-01,110.269
312,2006-02-01,110.878
313,2006-03-01,111.2088
314,2006-04-01,112.2624
315,2006-05-01,112.0991
316,2006-06-01,113.2096
317,2006-07-01,113.5293
318,2006-08-01,113.7063
319,2006-09-01,113.1336
320,2006-10-01,113.6615
321,2006-11-01,112.3227
322,2006-12-01,112.4425
323,2007-01-01,111.9282
324,2007-02-01,113.1433
325,2007-03-01,112.4866
326,2007-04-01,113.0344
327,2007-05-01,112.6889
328,2007-06-01,113.3704
329,2007-07-01,113.8604
330,2007-08-01,114.4254
331,2007-09-01,114.357
332,2007-10-01,113.9957
333,2007-11-01,113.9019
334,2007-12-01,113.9673
335,2008-01-01,114.2334
336,2008-02-01,113.6597
337,2008-03-01,112.1281
338,2008-04-01,111.1807
339,2008-05-01,110.9051
340,2008-06-01,111.7251
341,2008-07-01,111.8419
342,2008-08-01,110.3034
343,2008-09-01,107.254
344,2008-10-01,107.2854
345,2008-11-01,106.1173
346,2008-12-01,103.5966
347,2009-01-01,101.337
348,2009-02-01,99.7298
349,2009-03-01,97.3755
350,2009-04-01,97.0723
351,2009-05-01,95.8402
352,2009-06-01,95.3964
353,2009-07-01,95.9709
354,2009-08-01,97.4422
355,2009-09-01,98.4622
356,2009-10-01,98.6271
357,2009-11-01,99.4398
358,2009-12-01,100.3043
359,2010-01-01,101.0516
360,2010-02-01,100.9862
361,2010-03-01,101.61
362,2010-04-01,102.2666
363,2010-05-01,103.538
364,2010-06-01,92.5354
365,2010-07-01,93.4009
366,2010-08-01,93.2093
367,2010-09-01,93.1902
368,2010-10-01,93.3753
369,2010-11-01,93.8961
370,2010-12-01,94.8756
371,2011-01-01,95.1452
372,2011-02-01,95.485
373,2011-03-01,93.5904
374,2011-04-01,93.097
375,2011-05-01,92.9815
376,2011-06-01,93.07
377,2011-07-01,94.1525
378,2011-08-01,94.0419
379,2011-09-01,94.1851
380,2011-10-01,94.7136
381,2011-11-01,94.8263
382,2011-12-01,95.2915
383,2012-01-01,95.9054
384,2012-02-01,96.1735
385,2012-03-01,96.5685
386,2012-04-01,97.4133
387,2012-05-01,97.2853
388,2012-06-01,97.4298
389,2012-07-01,98.0398
390,2012-08-01,96.8202
391,2012-09-01,97.0328
392,2012-10-01,96.5879
393,2012-11-01,97.509
394,2012-12-01,98.093
395,2013-01-01,98.6212
396,2013-02-01,99.4965
397,2013-03-01,99.4765
398,2013-04-01,98.7439
399,2013-05-01,98.6709
400,2013-06-01,99.0549
401,2013-07-01,98.9462
402,2013-08-01,99.3579
403,2013-09-01,100.0439
404,2013-10-01,99.9778
405,2013-11-01,101.2825
406,2013-12-01,101.7629
407,2014-01-01,101.0251
408,2014-02-01,101.6276
409,2014-03-01,103.2374
410,2014-04-01,102.7435
411,2014-05-01,103.6585
412,2014-06-01,103.9152
413,2014-07-01,104.3882
414,2014-08-01,104.1152
415,2014-09-01,105.0728
416,2014-10-01,104.8568
417,2014-11-01,106.6617
418,2014-12-01,106.5114
419,2015-01-01,106.1878
420,2015-02-01,105.8028
421,2015-03-01,105.2161
422,2015-04-01,105.1786
423,2015-05-01,105.1018
424,2015-06-01,105.7065
425,2015-07-01,107.477
426,2015-08-01,107.0793
427,2015-09-01,107.0917
428,2015-10-01,107.2123
429,2015-11-01,106.5339
430,2015-12-01,106.0222
431,2016-01-01,106.8477
432,2016-02-01,106.3275
433,2016-03-01,103.3759
434,2016-04-01,104.147
435,2016-05-01,103.5527
436,2016-06-01,104.1342
437,2016-07-01,104.9141
438,2016-08-01,104.4016
439,2016-09-01,104.226
440,2016-10-01,104.2687
441,2016-11-01,103.8589
442,2016-12-01,104.5712
443,2017-01-01,104.5548
444,2017-02-01,104.7361
445,2017-03-01,104.0998
446,2017-04-01,105.1241
447,2017-05-01,105.0284
448,2017-06-01,105.16
449,2017-07-01,105.4757
450,2017-08-01,104.739
451,2017-09-01,104.6367
452,2017-10-01,106.1469
453,2017-11-01,106.3969
454,2017-12-01,107.4637
455,2018-01-01,107.2433
456,2018-02-01,108.2189
457,2018-03-01,107.1665
458,2018-04-01,107.3051
459,2018-05-01,107.3006
460,2018-06-01,107.714
461,2018-07-01,107.9989
462,2018-08-01,108.2317
463,2018-09-01,108.4822
464,2018-10-01,109.0654
465,2018-11-01,109.3931
466,2018-12-01,109.9487
467,2019-01-01,109.4447
468,2019-02-01,109.6678
469,2019-03-01,110.2214
470,2019-04-01,109.1818
471,2019-05-01,109.5645
472,2019-06-01,109.5965
473,2019-07-01,109.1756
474,2019-08-01,109.9206
475,2019-09-01,109.5174
476,2019-10-01,108.6714
477,2019-11-01,109.677
478,2019-12-01,109.433
479,2020-01-01,109.2026
480,2020-02-01,109.6035
481,2020-03-01,103.6635
482,2020-04-01,92.5919
483,2020-05-01,92.5503
484,2020-06-01,97.4587
485,2020-07-01,100.1665
486,2020-08-01,101.3605
487,2020-09-01,101.5055
488,2020-10-01,103.2054
489,2020-11-01,103.9818
490,2020-12-01,105.7244
491,2021-01-01,107.1843
492,2021-02-01,104.6526
493,2021-03-01,105.583
494,2021-04-01,106.3127
495,2021-05-01,99.8562
496,2021-06-01,100.0951
497,2021-07-01,101.1148
498,2021-08-01,101.5949
499,2021-09-01,100.0178
500,2021-10-01,101.611
501,2021-11-01,102.2852
502,2021-12-01,101.8926
503,2022-01-01,103.4677
504,2022-02-01,103.5811
505,2022-03-01,104.5853
506,2022-04-01,105.5973
507,2022-05-01,105.7475
508,2022-06-01,104.3648
509,2022-07-01,104.8075
510,2022-08-01,104.5464
511,2022-09-01,105.1762
512,2022-10-01,104.6894
513,2022-11-01,104.5175
514,2022-12-01,103.4332
515,2023-01-01,102.9525
516,2023-02-01,102.646
517,2023-03-01,103.0258
518,2023-04-01,103.0398
519,2023-05-01,103.0107
520,2023-06-01,102.2468
774,,
