,date,value_og
635,1968-07-01,
636,1968-08-01,
637,1968-09-01,
638,1968-10-01,
639,1968-11-01,
640,1968-12-01,
641,1969-01-01,
642,1969-02-01,
643,1969-03-01,
644,1969-04-01,
645,1969-05-01,
646,1969-06-01,
647,1969-07-01,
648,1969-08-01,
649,1969-09-01,
650,1969-10-01,
651,1969-11-01,
652,1969-12-01,
653,1970-01-01,
654,1970-02-01,
655,1970-03-01,
656,1970-04-01,
657,1970-05-01,
658,1970-06-01,
659,1970-07-01,
660,1970-08-01,
661,1970-09-01,
662,1970-10-01,
663,1970-11-01,
664,1970-12-01,
665,1971-01-01,
666,1971-02-01,
667,1971-03-01,
668,1971-04-01,
669,1971-05-01,
670,1971-06-01,
671,1971-07-01,
672,1971-08-01,
673,1971-09-01,
674,1971-10-01,
675,1971-11-01,
676,1971-12-01,
677,1972-01-01,
678,1972-02-01,
679,1972-03-01,
680,1972-04-01,
681,1972-05-01,
682,1972-06-01,
683,1972-07-01,
684,1972-08-01,
685,1972-09-01,
686,1972-10-01,
687,1972-11-01,
688,1972-12-01,
689,1973-01-01,
690,1973-02-01,
691,1973-03-01,
692,1973-04-01,
693,1973-05-01,
694,1973-06-01,
695,1973-07-01,
696,1973-08-01,
697,1973-09-01,
698,1973-10-01,
699,1973-11-01,
700,1973-12-01,
701,1974-01-01,
702,1974-02-01,
703,1974-03-01,
704,1974-04-01,
705,1974-05-01,
706,1974-06-01,
707,1974-07-01,
708,1974-08-01,
709,1974-09-01,
710,1974-10-01,
711,1974-11-01,
712,1974-12-01,
713,1975-01-01,
714,1975-02-01,
715,1975-03-01,
716,1975-04-01,
717,1975-05-01,
718,1975-06-01,
719,1975-07-01,
720,1975-08-01,
721,1975-09-01,
722,1975-10-01,
723,1975-11-01,
724,1975-12-01,
725,1976-01-01,
726,1976-02-01,
727,1976-03-01,
728,1976-04-01,
729,1976-05-01,
730,1976-06-01,
731,1976-07-01,
732,1976-08-01,
733,1976-09-01,
734,1976-10-01,
735,1976-11-01,
736,1976-12-01,
737,1977-01-01,
738,1977-02-01,
739,1977-03-01,
740,1977-04-01,
741,1977-05-01,
742,1977-06-01,
743,1977-07-01,
744,1977-08-01,
745,1977-09-01,
746,1977-10-01,
747,1977-11-01,
748,1977-12-01,
749,1978-01-01,
750,1978-02-01,
751,1978-03-01,
752,1978-04-01,
753,1978-05-01,
754,1978-06-01,
755,1978-07-01,
756,1978-08-01,
757,1978-09-01,
758,1978-10-01,
759,1978-11-01,
760,1978-12-01,
761,1979-01-01,
762,1979-02-01,
763,1979-03-01,
764,1979-04-01,
765,1979-05-01,
766,1979-06-01,
767,1979-07-01,
768,1979-08-01,
769,1979-09-01,
770,1979-10-01,
771,1979-11-01,
772,1979-12-01,
773,1980-01-01,
0,1980-02-01,237.2
1,1980-03-01,240.5
2,1980-04-01,242.8
3,1980-05-01,244.9
4,1980-06-01,247.1
5,1980-07-01,247.2
6,1980-08-01,248.9
7,1980-09-01,251.5
8,1980-10-01,254.0
9,1980-11-01,256.6
10,1980-12-01,259.4
11,1981-01-01,261.4
12,1981-02-01,263.9
13,1981-03-01,265.5
14,1981-04-01,266.6
15,1981-05-01,268.4
16,1981-06-01,270.3
17,1981-07-01,273.5
18,1981-08-01,275.8
19,1981-09-01,279.0
20,1981-10-01,280.0
21,1981-11-01,281.4
22,1981-12-01,282.6
23,1982-01-01,283.4
24,1982-02-01,284.1
25,1982-03-01,283.3
26,1982-04-01,284.0
27,1982-05-01,286.7
28,1982-06-01,289.7
29,1982-07-01,291.4
30,1982-08-01,292.2
31,1982-09-01,292.7
32,1982-10-01,294.1
33,1982-11-01,294.3
34,1982-12-01,293.5
35,1983-01-01,293.8
36,1983-02-01,293.2
37,1983-03-01,293.6
38,1983-04-01,295.3
39,1983-05-01,296.9
40,1983-06-01,297.5
41,1983-07-01,298.7
42,1983-08-01,300.0
43,1983-09-01,301.4
44,1983-10-01,302.7
45,1983-11-01,303.6
46,1983-12-01,304.4
47,1984-01-01,305.8
48,1984-02-01,306.9
49,1984-03-01,307.6
50,1984-04-01,309.0
51,1984-05-01,309.6
52,1984-06-01,310.1
53,1984-07-01,311.0
54,1984-08-01,312.4
55,1984-09-01,313.5
56,1984-10-01,314.6
57,1984-11-01,315.3
58,1984-12-01,315.9
59,1985-01-01,316.6
60,1985-02-01,317.7
61,1985-03-01,319.2
62,1985-04-01,320.4
63,1985-05-01,321.1
64,1985-06-01,321.8
65,1985-07-01,322.4
66,1985-08-01,323.0
67,1985-09-01,323.6
68,1985-10-01,324.6
69,1985-11-01,326.4
70,1985-12-01,327.8
71,1986-01-01,329.0
72,1986-02-01,327.7
73,1986-03-01,326.3
74,1986-04-01,325.4
75,1986-05-01,326.0
76,1986-06-01,327.5
77,1986-07-01,327.6
78,1986-08-01,328.2
79,1986-09-01,329.3
80,1986-10-01,329.8
81,1986-11-01,330.7
82,1986-12-01,331.5
83,1987-01-01,333.6
84,1987-02-01,335.0
85,1987-03-01,336.4
86,1987-04-01,337.9
87,1987-05-01,339.0
88,1987-06-01,340.2
89,1987-07-01,341.0
90,1987-08-01,342.6
91,1987-09-01,343.2
92,1987-10-01,344.5
93,1987-11-01,345.5
94,1987-12-01,345.9
95,1988-01-01,115.9
96,1988-02-01,116.1
97,1988-03-01,116.7
98,1988-04-01,117.2
99,1988-05-01,117.6
100,1988-06-01,118.0
101,1988-07-01,118.5
102,1988-08-01,119.0
103,1988-09-01,119.4
104,1988-10-01,119.9
105,1988-11-01,120.2
106,1988-12-01,120.6
107,1989-01-01,121.4
108,1989-02-01,121.9
109,1989-03-01,122.5
110,1989-04-01,123.3
111,1989-05-01,124.0
112,1989-06-01,124.2
113,1989-07-01,124.5
114,1989-08-01,124.5
115,1989-09-01,124.7
116,1989-10-01,125.3
117,1989-11-01,125.8
118,1989-12-01,126.3
119,1990-01-01,127.7
120,1990-02-01,128.3
121,1990-03-01,128.9
122,1990-04-01,129.1
123,1990-05-01,129.3
124,1990-06-01,130.0
125,1990-07-01,130.5
126,1990-08-01,131.5
127,1990-09-01,132.5
128,1990-10-01,133.3
129,1990-11-01,133.7
130,1990-12-01,134.1
131,1991-01-01,134.8
132,1991-02-01,135.1
133,1991-03-01,135.0
134,1991-04-01,135.3
135,1991-05-01,135.7
136,1991-06-01,136.0
137,1991-07-01,136.3
138,1991-08-01,136.6
139,1991-09-01,137.1
140,1991-10-01,137.2
141,1991-11-01,137.8
142,1991-12-01,138.2
143,1992-01-01,138.3
144,1992-02-01,138.7
145,1992-03-01,139.4
146,1992-04-01,139.7
147,1992-05-01,139.9
148,1992-06-01,140.3
149,1992-07-01,140.5
150,1992-08-01,140.9
151,1992-09-01,141.2
152,1992-10-01,141.8
153,1992-11-01,142.1
154,1992-12-01,142.2
155,1993-01-01,142.9
156,1993-02-01,143.4
157,1993-03-01,143.6
158,1993-04-01,144.2
159,1993-05-01,144.4
160,1993-06-01,144.4
161,1993-07-01,144.5
162,1993-08-01,144.9
163,1993-09-01,144.9
164,1993-10-01,145.5
165,1993-11-01,145.8
166,1993-12-01,146.1
167,1994-01-01,146.3
168,1994-02-01,146.7
169,1994-03-01,147.2
170,1994-04-01,147.4
171,1994-05-01,147.7
172,1994-06-01,148.1
173,1994-07-01,148.6
174,1994-08-01,149.1
175,1994-09-01,149.4
176,1994-10-01,149.5
177,1994-11-01,149.9
178,1994-12-01,150.2
179,1995-01-01,150.6
180,1995-02-01,151.0
181,1995-03-01,151.3
182,1995-04-01,151.9
183,1995-05-01,152.3
184,1995-06-01,152.5
185,1995-07-01,152.8
186,1995-08-01,153.0
187,1995-09-01,153.2
188,1995-10-01,153.7
189,1995-11-01,153.7
190,1995-12-01,154.0
191,1996-01-01,154.7
192,1996-02-01,155.0
193,1996-03-01,155.6
194,1996-04-01,156.2
195,1996-05-01,156.7
196,1996-06-01,156.8
197,1996-07-01,157.2
198,1996-08-01,157.4
199,1996-09-01,157.8
200,1996-10-01,158.3
201,1996-11-01,158.7
202,1996-12-01,159.1
203,1997-01-01,159.4
204,1997-02-01,159.8
205,1997-03-01,159.9
206,1997-04-01,160.0
207,1997-05-01,160.1
208,1997-06-01,160.3
209,1997-07-01,160.6
210,1997-08-01,160.9
211,1997-09-01,161.3
212,1997-10-01,161.6
213,1997-11-01,161.8
214,1997-12-01,161.9
215,1998-01-01,161.9
216,1998-02-01,162.0
217,1998-03-01,162.0
218,1998-04-01,162.4
219,1998-05-01,162.9
220,1998-06-01,163.0
221,1998-07-01,163.3
222,1998-08-01,163.6
223,1998-09-01,163.6
224,1998-10-01,164.0
225,1998-11-01,164.3
226,1998-12-01,164.5
227,1999-01-01,164.6
228,1999-02-01,164.7
229,1999-03-01,165.0
230,1999-04-01,166.2
231,1999-05-01,166.2
232,1999-06-01,166.2
233,1999-07-01,166.7
234,1999-08-01,167.2
235,1999-09-01,167.9
236,1999-10-01,168.2
237,1999-11-01,168.4
238,1999-12-01,168.8
239,2000-01-01,169.1
240,2000-02-01,170.0
241,2000-03-01,171.2
242,2000-04-01,171.2
243,2000-05-01,171.3
244,2000-06-01,172.3
245,2000-07-01,172.7
246,2000-08-01,172.6
247,2000-09-01,173.6
248,2000-10-01,173.9
249,2000-11-01,174.2
250,2000-12-01,174.5
251,2001-01-01,175.7
252,2001-02-01,176.2
253,2001-03-01,176.3
254,2001-04-01,176.8
255,2001-05-01,177.5
256,2001-06-01,177.9
257,2001-07-01,177.4
258,2001-08-01,177.5
259,2001-09-01,178.2
260,2001-10-01,177.6
261,2001-11-01,177.6
262,2001-12-01,177.3
263,2002-01-01,177.6
264,2002-02-01,178.0
265,2002-03-01,178.6
266,2002-04-01,179.5
267,2002-05-01,179.5
268,2002-06-01,179.7
269,2002-07-01,179.9
270,2002-08-01,180.5
271,2002-09-01,180.8
272,2002-10-01,181.3
273,2002-11-01,181.5
274,2002-12-01,181.6
275,2003-01-01,182.2
276,2003-02-01,183.3
277,2003-03-01,183.9
278,2003-04-01,183.3
279,2003-05-01,183.3
280,2003-06-01,183.6
281,2003-07-01,183.9
282,2003-08-01,184.5
283,2003-09-01,185.0
284,2003-10-01,185.0
285,2003-11-01,184.6
286,2003-12-01,185.0
287,2004-01-01,185.8
288,2004-02-01,186.3
289,2004-03-01,187.2
290,2004-04-01,187.6
291,2004-05-01,188.8
292,2004-06-01,189.4
293,2004-07-01,189.3
294,2004-08-01,189.4
295,2004-09-01,189.7
296,2004-10-01,190.9
297,2004-11-01,191.2
298,2004-12-01,191.1
299,2005-01-01,191.3
300,2005-02-01,192.0
301,2005-03-01,193.2
302,2005-04-01,194.2
303,2005-05-01,194.1
304,2005-06-01,194.1
305,2005-07-01,195.1
306,2005-08-01,196.1
307,2005-09-01,198.5
308,2005-10-01,198.9
309,2005-11-01,197.8
310,2005-12-01,197.7
311,2006-01-01,199.0
312,2006-02-01,199.1
313,2006-03-01,199.8
314,2006-04-01,201.0
315,2006-05-01,201.9
316,2006-06-01,202.3
317,2006-07-01,203.2
318,2006-08-01,203.7
319,2006-09-01,202.7
320,2006-10-01,201.7
321,2006-11-01,201.7
322,2006-12-01,202.8
323,2007-01-01,203.153
324,2007-02-01,203.906
325,2007-03-01,205.146
326,2007-04-01,205.999
327,2007-05-01,207.387
328,2007-06-01,207.784
329,2007-07-01,208.028
330,2007-08-01,207.738
331,2007-09-01,208.292
332,2007-10-01,208.903
333,2007-11-01,210.565
334,2007-12-01,211.16
335,2008-01-01,212.516
336,2008-02-01,212.571
337,2008-03-01,213.301
338,2008-04-01,213.743
339,2008-05-01,215.132
340,2008-06-01,217.403
341,2008-07-01,219.181
342,2008-08-01,218.88
343,2008-09-01,218.813
344,2008-10-01,216.71
345,2008-11-01,213.06
346,2008-12-01,211.49
347,2009-01-01,212.174
348,2009-02-01,213.007
349,2009-03-01,212.714
350,2009-04-01,212.671
351,2009-05-01,212.876
352,2009-06-01,214.459
353,2009-07-01,214.469
354,2009-08-01,215.428
355,2009-09-01,215.791
356,2009-10-01,216.385
357,2009-11-01,217.25
358,2009-12-01,217.541
359,2010-01-01,217.587
360,2010-02-01,217.591
361,2010-03-01,217.729
362,2010-04-01,217.579
363,2010-05-01,217.224
364,2010-06-01,216.929
365,2010-07-01,217.597
366,2010-08-01,218.15
367,2010-09-01,218.372
368,2010-10-01,218.879
369,2010-11-01,219.146
370,2010-12-01,220.252
371,2011-01-01,221.062
372,2011-02-01,222.27
373,2011-03-01,223.49
374,2011-04-01,224.433
375,2011-05-01,224.804
376,2011-06-01,224.304
377,2011-07-01,225.425
378,2011-08-01,226.268
379,2011-09-01,226.955
380,2011-10-01,226.763
381,2011-11-01,226.72
382,2011-12-01,226.747
383,2012-01-01,227.505
384,2012-02-01,228.433
385,2012-03-01,229.098
386,2012-04-01,229.177
387,2012-05-01,228.527
388,2012-06-01,228.618
389,2012-07-01,228.723
390,2012-08-01,230.102
391,2012-09-01,231.414
392,2012-10-01,231.751
393,2012-11-01,231.025
394,2012-12-01,230.979
395,2013-01-01,231.198
396,2013-02-01,232.77
397,2013-03-01,232.34
398,2013-04-01,231.485
399,2013-05-01,231.831
400,2013-06-01,232.944
401,2013-07-01,233.318
402,2013-08-01,233.526
403,2013-09-01,233.947
404,2013-10-01,233.808
405,2013-11-01,233.887
406,2013-12-01,234.582
407,2014-01-01,234.933
408,2014-02-01,235.169
409,2014-03-01,235.64
410,2014-04-01,236.254
411,2014-05-01,237.083
412,2014-06-01,237.693
413,2014-07-01,237.909
414,2014-08-01,237.428
415,2014-09-01,237.633
416,2014-10-01,237.642
417,2014-11-01,237.032
418,2014-12-01,236.149
419,2015-01-01,234.677
420,2015-02-01,235.186
421,2015-03-01,235.74
422,2015-04-01,235.982
423,2015-05-01,237.031
424,2015-06-01,237.786
425,2015-07-01,238.099
426,2015-08-01,237.931
427,2015-09-01,237.566
428,2015-10-01,238.042
429,2015-11-01,238.111
430,2015-12-01,237.847
431,2016-01-01,238.107
432,2016-02-01,237.707
433,2016-03-01,237.92
434,2016-04-01,238.89
435,2016-05-01,239.41
436,2016-06-01,239.927
437,2016-07-01,239.828
438,2016-08-01,240.305
439,2016-09-01,241.002
440,2016-10-01,241.863
441,2016-11-01,242.348
442,2016-12-01,243.032
443,2017-01-01,244.158
444,2017-02-01,244.456
445,2017-03-01,243.752
446,2017-04-01,244.158
447,2017-05-01,243.846
448,2017-06-01,243.79
449,2017-07-01,244.048
450,2017-08-01,245.03
451,2017-09-01,246.373
452,2017-10-01,246.639
453,2017-11-01,247.592
454,2017-12-01,247.963
455,2018-01-01,249.245
456,2018-02-01,249.619
457,2018-03-01,249.462
458,2018-04-01,250.013
459,2018-05-01,250.535
460,2018-06-01,250.857
461,2018-07-01,251.286
462,2018-08-01,251.846
463,2018-09-01,251.994
464,2018-10-01,252.827
465,2018-11-01,252.876
466,2018-12-01,252.733
467,2019-01-01,252.673
468,2019-02-01,253.113
469,2019-03-01,254.148
470,2019-04-01,254.958
471,2019-05-01,255.155
472,2019-06-01,255.305
473,2019-07-01,256.161
474,2019-08-01,256.3
475,2019-09-01,256.358
476,2019-10-01,257.271
477,2019-11-01,257.936
478,2019-12-01,258.501
479,2020-01-01,258.82
480,2020-02-01,259.05
481,2020-03-01,257.953
482,2020-04-01,255.902
483,2020-05-01,255.768
484,2020-06-01,257.214
485,2020-07-01,258.723
486,2020-08-01,259.681
487,2020-09-01,260.209
488,2020-10-01,260.325
489,2020-11-01,260.817
490,2020-12-01,261.775
491,2021-01-01,262.231
492,2021-02-01,263.161
493,2021-03-01,264.793
494,2021-04-01,266.832
495,2021-05-01,268.551
496,2021-06-01,270.981
497,2021-07-01,272.265
498,2021-08-01,273.012
499,2021-09-01,274.138
500,2021-10-01,276.724
501,2021-11-01,278.88
502,2021-12-01,280.192
503,2022-01-01,281.933
504,2022-02-01,284.182
505,2022-03-01,287.708
506,2022-04-01,288.663
507,2022-05-01,291.474
508,2022-06-01,295.328
509,2022-07-01,295.271
510,2022-08-01,295.62
511,2022-09-01,296.761
512,2022-10-01,298.062
513,2022-11-01,298.349
514,2022-12-01,298.112
515,2023-01-01,300.536
516,2023-02-01,301.648
517,2023-03-01,301.808
518,2023-04-01,302.918
519,2023-05-01,303.294
520,2023-06-01,303.841
774,,
